customer_id,customer_name,city,country,payment_date,payment_count,daily_payment_sum,distinct_store_count,stores,distinct_staff_count,staff_members,avg_daily_sum_prev_30d,deviation_amount,deviation_ratio,deviation_rank
410,CURTIS IRBY,Richmond Hill,Canada,2005-07-09,4,17.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.83,17.13,21.62,1
410,CURTIS IRBY,Richmond Hill,Canada,2005-07-27,3,15.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.03,14.94,15.49,2
410,CURTIS IRBY,Richmond Hill,Canada,2005-08-20,3,14.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",2.23,12.74,6.72,3
410,CURTIS IRBY,Richmond Hill,Canada,2005-08-21,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.73,11.24,5.12,4
410,CURTIS IRBY,Richmond Hill,Canada,2005-08-22,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",3.19,6.78,3.12,5
411,NORMAN CURRIER,Cianjur,Indonesia,2005-07-27,3,5.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.53,5.44,11.23,1
412,ALLEN BUTTERFIELD,Hoshiarpur,India,2005-07-29,3,18.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.1,18.87,191.62,1
413,MARVIN YEE,Berhampore (Baharampur),India,2005-08-02,3,6.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.7,6.27,9.99,1
414,VINCENT RALSTON,Allende,Mexico,2005-08-19,5,17.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.56,17.39,31.79,1
414,VINCENT RALSTON,Allende,Mexico,2005-07-31,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.96,11.01,12.41,2
414,VINCENT RALSTON,Allende,Mexico,2005-07-12,3,9.97,2,"2,1",1,2:Jon Stephens,1.2,8.77,8.32,3
416,JEFFERY PINSON,Dadu,Pakistan,2005-08-01,3,13.97,2,"1,2",1,1:Mike Hillyer,1.23,12.74,11.36,1
416,JEFFERY PINSON,Dadu,Pakistan,2005-07-29,3,11.97,2,"1,2",1,2:Jon Stephens,0.73,11.24,16.37,2
416,JEFFERY PINSON,Dadu,Pakistan,2005-08-23,3,8.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",2.46,6.51,3.64,3
416,JEFFERY PINSON,Dadu,Pakistan,2005-06-16,3,4.97,2,"1,2",1,2:Jon Stephens,0.53,4.44,9.35,4
417,TRAVIS ESTEP,al-Qatif,Saudi Arabia,2005-08-02,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,14.74,12.98,1
417,TRAVIS ESTEP,al-Qatif,Saudi Arabia,2005-08-21,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.2,13.77,12.51,2
418,JEFF EAST,San Felipe de Puerto Plata,Dominican Republic,2005-07-08,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.33,11.64,36.05,1
418,JEFF EAST,San Felipe de Puerto Plata,Dominican Republic,2005-08-02,4,11.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.76,10.2,6.79,2
419,CHAD CARBONE,Katihar,India,2005-08-02,4,13.96,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.43,12.53,9.77,1
419,CHAD CARBONE,Katihar,India,2005-07-10,3,5.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.53,5.44,11.23,2
420,JACOB LANCE,El Monte,United States,2005-08-01,3,20.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.33,19.64,15.77,1
420,JACOB LANCE,El Monte,United States,2005-06-19,3,5.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.17,5.8,35.89,2
422,MELVIN ELLINGTON,Laohekou,China,2005-08-22,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.76,13.2,8.49,1
423,ALFRED CASILLAS,Sawhaj,Egypt,2005-07-27,5,24.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.23,24.72,107.54,1
424,KYLE SPURLOCK,Shanwei,China,2005-07-31,3,20.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.26,19.71,16.61,1
424,KYLE SPURLOCK,Shanwei,China,2005-07-30,4,14.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.76,14.2,19.59,2
424,KYLE SPURLOCK,Shanwei,China,2005-07-08,3,7.97,2,"2,1",1,2:Jon Stephens,0.47,7.5,17.13,3
425,FRANCIS SIKES,San Juan Bautista Tuxtepec,Mexico,2005-07-08,4,27.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.7,27.26,40.02,1
425,FRANCIS SIKES,San Juan Bautista Tuxtepec,Mexico,2005-07-31,3,4.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.1,2.87,2.37,2
427,JESUS MCCARTNEY,Guaruj,Brazil,2005-08-01,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.66,14.31,9.6,1
429,FREDERICK ISBELL,Tsuyama,Japan,2005-07-28,3,12.97,2,"1,2",1,2:Jon Stephens,1.07,11.91,12.18,1
430,RAY HOULE,Dzerzinsk,Russian Federation,2005-08-20,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.5,9.47,20.01,1
432,EDWIN BURK,Newcastle,South Africa,2005-07-28,3,12.97,2,"1,2",1,2:Jon Stephens,1.2,11.77,10.83,1
433,DON BONE,Naala-Porto,Mozambique,2005-07-12,3,11.97,2,"1,2",1,1:Mike Hillyer,0.87,11.11,13.84,1
434,EDDIE TOMLIN,Ozamis,Philippines,2005-06-18,3,15.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.43,15.54,36.94,1
434,EDDIE TOMLIN,Ozamis,Philippines,2005-07-27,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.8,10.17,13.74,2
435,RICKY SHELBY,Junan,China,2005-08-17,3,5.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.13,4.84,5.28,1
436,TROY QUIGLEY,Vancouver,Canada,2005-08-17,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.43,12.54,9.76,1
436,TROY QUIGLEY,Vancouver,Canada,2005-08-20,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.76,11.2,5.05,2
436,TROY QUIGLEY,Vancouver,Canada,2005-07-08,3,8.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.5,8.47,17.98,3
437,RANDALL NEUMANN,La Romana,Dominican Republic,2005-08-20,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.06,11.91,12.19,1
438,BARRY LOVELACE,Kitwe,Zambia,2005-07-27,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.16,10.81,10.28,1
439,ALEXANDER FENNELL,Bergamo,Italy,2005-07-29,3,8.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.96,8.01,9.3,1
439,ALEXANDER FENNELL,Bergamo,Italy,2005-08-23,3,7.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.56,5.41,3.11,2
440,BERNARD COLBY,Dhule (Dhulia),India,2005-07-10,3,4.97,2,"1,2",1,2:Jon Stephens,0.47,4.5,10.67,1
441,MARIO CHEATHAM,Batna,Algeria,2005-07-29,5,18.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.06,17.89,17.82,1
441,MARIO CHEATHAM,Batna,Algeria,2005-08-20,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.5,11.47,8.67,2
442,LEROY BUSTAMANTE,Tongliao,China,2005-07-07,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.9,11.07,13.33,1
442,LEROY BUSTAMANTE,Tongliao,China,2005-08-19,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,8.74,8.11,2
442,LEROY BUSTAMANTE,Tongliao,China,2005-08-21,3,3.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.56,2.41,2.54,3
443,FRANCISCO SKIDMORE,So Leopoldo,Brazil,2005-07-31,3,12.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.4,11.57,9.28,1
444,MARCUS HIDALGO,Tartu,Estonia,2005-06-15,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.33,6.64,20.95,1
444,MARCUS HIDALGO,Tartu,Estonia,2005-08-20,3,4.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.4,3.57,3.56,2
445,MICHEAL FORMAN,Escobar,Argentina,2005-08-22,3,15.97,2,"1,2",1,1:Mike Hillyer,2.16,13.81,7.39,1
446,THEODORE CULP,Uluberia,India,2005-07-29,4,17.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.3,16.66,13.85,1
446,THEODORE CULP,Uluberia,India,2005-07-30,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.9,13.07,7.9,2
446,THEODORE CULP,Uluberia,India,2005-07-12,4,13.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.13,12.83,12.35,3
446,THEODORE CULP,Uluberia,India,2005-07-27,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.9,11.07,13.33,4
447,CLIFFORD BOWENS,Nabereznyje Telny,Russian Federation,2005-07-30,3,17.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.1,16.87,16.38,1
447,CLIFFORD BOWENS,Nabereznyje Telny,Russian Federation,2005-08-02,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.8,11.17,7.22,2
448,MIGUEL BETANCOURT,Erlangen,Germany,2005-07-07,3,5.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.26,4.71,4.72,1
449,OSCAR AQUINO,Sirjan,Iran,2005-08-01,4,21.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.23,20.73,17.84,1
450,JAY ROBB,Surakarta,Indonesia,2005-08-20,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.6,10.37,18.35,1
450,JAY ROBB,Surakarta,Indonesia,2005-08-22,3,10.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.13,9.84,9.71,2
451,JIM REA,El Fuerte,Mexico,2005-08-02,4,19.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.56,18.4,12.76,1
451,JIM REA,El Fuerte,Mexico,2005-07-08,3,16.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.93,16.04,18.23,2
451,JIM REA,El Fuerte,Mexico,2005-08-19,4,8.96,2,"1,2",1,2:Jon Stephens,1.43,7.53,6.26,3
452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-07-06,3,13.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.76,13.21,18.28,1
452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-07-07,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,7.74,7.29,2
452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-06-18,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.76,6.21,9.12,3
453,CALVIN MARTEL,Maracabo,Venezuela,2005-08-21,4,18.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.26,17.7,15.0,1
454,ALEX GRESHAM,Uruapan,Mexico,2005-08-20,4,27.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.7,27.26,40.08,1
454,ALEX GRESHAM,Uruapan,Mexico,2005-06-17,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.7,12.27,18.56,2
454,ALEX GRESHAM,Uruapan,Mexico,2005-08-22,4,12.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.63,11.33,7.95,3
458,LLOYD DOWD,Tegal,Indonesia,2005-07-12,3,15.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.6,15.37,26.71,1
459,TOMMY COLLAZO,Qomsheh,Iran,2005-07-28,5,29.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.53,29.42,56.37,1
459,TOMMY COLLAZO,Qomsheh,Iran,2005-08-01,4,22.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.99,19.97,7.67,2
459,TOMMY COLLAZO,Qomsheh,Iran,2005-07-31,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.56,10.41,5.06,3
459,TOMMY COLLAZO,Qomsheh,Iran,2005-06-17,3,8.97,2,"2,1",1,2:Jon Stephens,0.1,8.87,90.0,4
459,TOMMY COLLAZO,Qomsheh,Iran,2005-06-20,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.4,6.57,17.48,5
460,LEON BOSTIC,Florencia,Colombia,2005-08-19,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.36,12.61,10.24,1
461,DEREK BLAKELY,Gingoog,Philippines,2005-08-22,5,22.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.26,21.69,18.19,1
461,DEREK BLAKELY,Gingoog,Philippines,2005-07-28,3,4.97,2,"2,1",1,2:Jon Stephens,0.37,4.61,13.62,2
462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-08-19,3,22.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.13,20.84,10.79,1
462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-07-12,4,20.96,2,"1,2",1,1:Mike Hillyer,1.0,19.96,20.99,2
462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-07-28,4,19.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.53,18.43,13.04,3
462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-07-29,3,7.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",2.2,5.77,3.63,4
462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-08-23,3,6.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",3.16,3.81,2.21,5
465,FLOYD GANDY,Zapopan,Mexico,2005-08-17,3,16.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.33,16.64,51.06,1
466,LEO EBERT,Dongying,China,2005-08-20,3,13.97,2,"2,1",1,1:Mike Hillyer,1.0,12.97,14.01,1
467,ALVIN DELOACH,Cuauhtmoc,Mexico,2005-07-28,4,20.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.06,19.9,19.69,1
467,ALVIN DELOACH,Cuauhtmoc,Mexico,2005-08-18,3,15.97,2,"2,1",1,1:Mike Hillyer,1.76,14.21,9.06,2
467,ALVIN DELOACH,Cuauhtmoc,Mexico,2005-07-07,3,10.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.03,9.94,10.63,3
468,TIM CARY,Bijapur,India,2005-08-21,5,32.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.83,31.12,18.01,1
468,TIM CARY,Bijapur,India,2005-08-23,4,10.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.93,8.03,3.74,2
469,WESLEY BULL,Ourense (Orense),Spain,2005-08-01,4,15.96,2,"2,1",1,1:Mike Hillyer,2.69,13.27,5.92,1
470,GORDON ALLARD,Hodeida,Yemen,2005-08-18,3,23.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.13,21.84,11.26,1
470,GORDON ALLARD,Hodeida,Yemen,2005-07-06,3,15.97,2,"2,1",1,1:Mike Hillyer,0.33,15.64,48.05,2
471,DEAN SAUER,Johannesburg,South Africa,2005-08-21,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.3,12.67,10.77,1
472,GREG ROBINS,Nam Dinh,Vietnam,2005-07-11,3,18.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.3,17.67,14.63,1
472,GREG ROBINS,Nam Dinh,Vietnam,2005-08-21,3,14.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.4,13.57,10.71,2
473,JORGE OLIVARES,Lhokseumawe,Indonesia,2005-08-02,5,19.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.93,18.02,10.34,1
473,JORGE OLIVARES,Lhokseumawe,Indonesia,2005-08-21,4,11.96,2,"2,1",1,2:Jon Stephens,1.93,10.03,6.2,2
474,DUSTIN GILLETTE,Emmen,Netherlands,2005-08-18,4,13.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.63,13.33,22.11,1
474,DUSTIN GILLETTE,Emmen,Netherlands,2005-07-08,5,12.95,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.8,12.15,16.21,2
475,PEDRO CHESTNUT,ostka,Ukraine,2005-07-28,3,15.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.26,14.71,12.63,1
475,PEDRO CHESTNUT,ostka,Ukraine,2005-07-09,4,14.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.6,14.36,24.97,2
475,PEDRO CHESTNUT,ostka,Ukraine,2005-07-31,3,9.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.06,7.91,4.83,3
476,DERRICK BOURQUE,Gatineau,Canada,2005-08-01,3,21.97,2,"2,1",1,1:Mike Hillyer,1.33,20.64,16.51,1
477,DAN PAINE,Stockport,United Kingdom,2005-07-29,3,15.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.13,14.84,14.12,1
478,LEWIS LYMAN,Ashqelon,Israel,2005-06-19,3,20.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.2,20.77,105.2,1
478,LEWIS LYMAN,Ashqelon,Israel,2005-07-31,3,10.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.6,10.37,18.32,2
479,ZACHARY HITE,Akron,United States,2005-06-17,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.4,13.56,34.96,1
481,HERMAN DEVORE,Mwanza,Tanzania,2005-07-08,4,16.96,2,"1,2",1,1:Mike Hillyer,0.5,16.46,34.03,1
481,HERMAN DEVORE,Mwanza,Tanzania,2005-08-20,3,9.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.93,8.04,5.17,2
482,MAURICE CRAWLEY,Coatzacoalcos,Mexico,2005-08-22,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.43,11.54,9.07,1
482,MAURICE CRAWLEY,Coatzacoalcos,Mexico,2005-08-23,3,12.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.86,11.11,6.96,2
484,ROBERTO VU,Yinchuan,China,2005-07-10,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.9,14.07,16.67,1
485,CLYDE TOBIAS,Shaoguan,China,2005-07-30,4,17.96,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.4,16.56,12.87,1
485,CLYDE TOBIAS,Shaoguan,China,2005-07-09,3,10.97,2,"1,2",1,1:Mike Hillyer,0.76,10.21,14.35,2
485,CLYDE TOBIAS,Shaoguan,China,2005-07-06,3,3.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.4,3.57,9.94,3
486,GLEN TALBERT,Acua,Mexico,2005-07-07,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.73,12.24,17.73,1
487,HECTOR POINDEXTER,Pjatigorsk,Russian Federation,2005-08-01,3,16.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.56,15.41,10.86,1
487,HECTOR POINDEXTER,Pjatigorsk,Russian Federation,2005-07-30,3,14.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.03,13.94,14.53,2
487,HECTOR POINDEXTER,Pjatigorsk,Russian Federation,2005-07-29,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.7,9.27,14.29,3
488,SHANE MILLARD,La Paz,Mexico,2005-08-22,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.5,8.47,6.66,1
488,SHANE MILLARD,La Paz,Mexico,2005-07-28,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.13,5.84,6.16,2
489,RICARDO MEADOR,Okayama,Japan,2005-08-21,3,15.97,2,"1,2",1,2:Jon Stephens,1.5,14.47,10.67,1
490,SAM MCDUFFIE,Sogamoso,Colombia,2005-07-12,3,16.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.33,15.64,12.76,1
492,LESTER KRAUS,Kanchrapara,India,2005-07-07,3,18.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.73,18.24,25.92,1
494,RAMON CHOATE,Robamba,Ecuador,2005-08-22,4,26.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.49,24.47,10.81,1
494,RAMON CHOATE,Robamba,Ecuador,2005-07-31,3,18.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.06,16.91,9.2,2
494,RAMON CHOATE,Robamba,Ecuador,2005-07-30,3,12.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.63,11.34,7.96,3
494,RAMON CHOATE,Robamba,Ecuador,2005-07-06,3,4.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.1,4.87,49.87,4
495,CHARLIE BESS,Baiyin,China,2005-07-29,3,13.97,2,"2,1",1,1:Mike Hillyer,0.77,13.21,18.26,1
497,GILBERT SLEDGE,York,United Kingdom,2005-06-18,3,17.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.27,17.7,67.47,1
497,GILBERT SLEDGE,York,United Kingdom,2005-07-08,3,6.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.13,5.84,6.16,2
498,GENE SANBORN,Salala,Oman,2005-07-27,3,16.97,2,"2,1",1,1:Mike Hillyer,0.7,16.27,24.34,1
499,MARC OUTLAW,Brindisi,Italy,2005-08-17,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.03,13.94,14.53,1
499,MARC OUTLAW,Brindisi,Italy,2005-07-28,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.83,13.13,16.79,2
499,MARC OUTLAW,Brindisi,Italy,2005-08-18,3,13.97,2,"2,1",1,1:Mike Hillyer,1.53,12.44,9.13,3
499,MARC OUTLAW,Brindisi,Italy,2005-07-09,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.67,9.31,14.99,4
502,BRETT CORNWELL,Siliguri (Shiliguri),India,2005-07-28,3,14.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.76,13.21,8.49,1
502,BRETT CORNWELL,Siliguri (Shiliguri),India,2005-08-02,5,12.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.63,10.32,4.93,2
502,BRETT CORNWELL,Siliguri (Shiliguri),India,2005-05-30,3,4.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.1,4.87,49.87,3
503,ANGEL BARCLAY,Ueda,Japan,2005-08-23,4,12.96,2,"1,2",1,1:Mike Hillyer,1.66,11.3,7.8,1
503,ANGEL BARCLAY,Ueda,Japan,2005-08-22,4,11.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.26,10.7,9.47,2
504,NATHANIEL ADAM,Joliet,United States,2005-07-28,3,9.97,2,"2,1",1,2:Jon Stephens,1.26,8.71,7.89,1
504,NATHANIEL ADAM,Joliet,United States,2005-08-19,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,7.74,7.29,2
506,LESLIE SEWARD,Pontianak,Indonesia,2005-07-08,3,23.97,2,"1,2",1,2:Jon Stephens,0.93,23.04,25.73,1
508,MILTON HOWLAND,Vijayawada,India,2005-07-27,3,17.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.07,16.91,16.87,1
508,MILTON HOWLAND,Vijayawada,India,2005-07-28,3,12.97,2,"1,2",1,2:Jon Stephens,1.66,11.31,7.79,2
508,MILTON HOWLAND,Vijayawada,India,2005-07-31,3,11.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.1,9.87,5.71,3
509,RAUL FORTIER,Chapra,India,2005-07-28,3,21.97,2,"1,2",1,1:Mike Hillyer,0.63,21.34,34.78,1
510,BEN EASTER,Kamyin,Russian Federation,2005-06-19,3,10.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.93,10.04,11.78,1
512,CECIL VINES,London,United Kingdom,2005-08-22,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.93,12.03,7.24,1
513,DUANE TUBBS,Yangor,Nauru,2005-07-29,4,25.96,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.93,25.03,27.88,1
513,DUANE TUBBS,Yangor,Nauru,2005-08-22,4,24.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.43,22.53,10.28,2
513,DUANE TUBBS,Yangor,Nauru,2005-07-07,3,12.97,2,"1,2",1,2:Jon Stephens,0.47,12.5,27.87,3
513,DUANE TUBBS,Yangor,Nauru,2005-08-02,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.03,7.94,4.91,4
514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-18,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.53,13.43,26.24,1
515,ANDRE RAPP,Coquimbo,Chile,2005-08-17,3,15.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.63,15.34,25.28,1
516,ELMER NOE,Battambang,Cambodia,2005-07-29,3,13.97,2,"1,2",1,2:Jon Stephens,0.93,13.04,14.99,1
517,BRAD MCCURDY,Chungho,Taiwan,2005-07-07,4,17.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.77,17.2,23.48,1
518,GABRIEL HARDER,Sivas,Turkey,2005-07-27,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.8,14.16,18.74,1
518,GABRIEL HARDER,Sivas,Turkey,2005-07-28,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.3,12.67,10.77,2
519,RON DELUCA,Isesaki,Japan,2005-07-31,5,23.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.93,23.02,25.73,1
520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-07-10,3,19.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.96,19.01,20.7,1
520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-08-18,3,16.97,2,"2,1",1,1:Mike Hillyer,0.93,16.04,18.24,2
520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-08-23,3,11.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",2.13,9.84,5.63,3
521,ROLAND SOUTH,Yingkou,China,2005-08-17,3,11.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.5,11.47,24.0,1
521,ROLAND SOUTH,Yingkou,China,2005-08-21,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.16,9.81,9.43,2
522,ARNOLD HAVENS,Santa Rosa,Philippines,2005-07-30,5,29.95,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.03,27.92,14.76,1
