customer_id,customer_first_name,customer_last_name,country_name,city_name,payment_day,daily_payment_count,daily_payment_amount,avg_30d_payment_count,avg_30d_payment_amount,customer_store_id,last_payment_staff_store_id,last_staff_id,last_staff_first_name,last_staff_last_name,last_payment_id,last_payment_ts,linked_rental_count,overdue_return_share,country_day_amount_rank,suspicious_reason
21,MICHELLE,CLARK,Bangladesh,Tangail,2005-08-20,4,32.96,1.6,5.58,1,2,2,Jon,Stephens,574,2005-08-20 23:24:07.000,4,1.0,1,amount_over_3x
464,JEROME,KENYON,Chile,Rancagua,2005-08-20,2,11.98,1.0,3.99,1,2,2,Jon,Stephens,12538,2005-08-20 17:31:18.000,2,0.5,1,amount_over_3x
93,PHYLLIS,FOSTER,China,Zalantun,2005-08-20,4,19.96,1.0,3.74,1,1,1,Mike,Hillyer,2548,2005-08-20 19:32:29.000,4,0.5,2,amount_over_3x
201,VICKI,FIELDS,Germany,Witten,2005-08-20,3,16.97,1.14,3.13,1,2,2,Jon,Stephens,5465,2005-08-20 08:27:27.000,3,0.6667,1,amount_over_3x
207,GERTRUDE,CASTILLO,Greenland,Nuuk,2005-08-20,4,25.96,1.83,8.32,1,2,2,Jon,Stephens,5628,2005-08-20 18:02:41.000,4,0.75,1,amount_over_3x
328,JEFFREY,SPEAR,Indonesia,Ciparay,2005-08-20,3,14.97,1.33,4.82,2,1,1,Mike,Hillyer,8869,2005-08-20 16:17:27.000,3,0.6667,2,amount_over_3x
450,JAY,ROBB,Indonesia,Surakarta,2005-08-20,3,10.97,1.17,2.99,1,1,1,Mike,Hillyer,12154,2005-08-20 13:49:52.000,3,0.0,3,amount_over_3x
454,ALEX,GRESHAM,Mexico,Uruapan,2005-08-20,4,27.96,1.75,5.23,2,1,1,Mike,Hillyer,12275,2005-08-20 12:53:12.000,4,0.75,1,amount_over_3x
471,DEAN,SAUER,South Africa,Johannesburg,2005-08-20,2,13.98,1.33,4.15,1,1,1,Mike,Hillyer,12742,2005-08-20 23:46:24.000,2,1.0,2,amount_over_3x
390,SHAWN,HEATON,Thailand,Nakhon Sawan,2005-08-20,6,27.94,1.67,7.15,1,2,2,Jon,Stephens,10584,2005-08-20 15:52:52.000,6,0.6667,1,amount_over_3x_and_count_at_least_5
200,JEANNE,LAWSON,Turkmenistan,Ashgabat,2005-08-20,2,16.98,1.17,5.49,2,1,1,Mike,Hillyer,5439,2005-08-20 21:31:52.000,2,1.0,1,amount_over_3x
362,NICHOLAS,BARFIELD,Brazil,Belm,2005-08-21,4,25.96,1.75,7.48,1,1,1,Mike,Hillyer,9803,2005-08-21 23:28:58.000,4,0.5,1,amount_over_3x
544,CODY,NOLEN,Brazil,So Bernardo do Campo,2005-08-21,3,18.97,1.17,5.16,2,2,2,Jon,Stephens,14635,2005-08-21 19:31:09.000,3,0.3333,2,amount_over_3x
120,SYLVIA,ORTIZ,Colombia,Dos Quebradas,2005-08-21,3,19.97,1.33,5.21,2,2,2,Jon,Stephens,3251,2005-08-21 12:48:48.000,3,0.6667,1,amount_over_3x
265,JENNIE,TERRY,Czech Republic,Olomouc,2005-08-21,3,18.97,1.38,5.24,2,2,2,Jon,Stephens,7179,2005-08-21 16:03:27.000,3,0.6667,1,amount_over_3x
26,JESSICA,HALL,Holy See (Vatican City State),Citt del Vaticano,2005-08-21,4,23.96,1.29,4.27,2,1,1,Mike,Hillyer,716,2005-08-21 20:12:30.000,4,0.75,1,amount_over_3x
468,TIM,CARY,India,Bijapur,2005-08-21,5,32.95,1.57,7.84,1,1,1,Mike,Hillyer,12645,2005-08-21 18:03:51.000,5,0.6,1,amount_over_3x_and_count_at_least_5
121,JOSEPHINE,GOMEZ,India,Etawah,2005-08-21,4,25.96,2.0,7.98,1,1,1,Mike,Hillyer,3276,2005-08-21 12:52:54.000,4,1.0,2,amount_over_3x
192,LAURIE,LAWRENCE,India,Firozabad,2005-08-21,4,24.96,1.11,5.32,1,2,2,Jon,Stephens,5216,2005-08-21 20:43:21.000,4,0.75,3,amount_over_3x
34,REBECCA,SCOTT,Japan,Kurashiki,2005-08-21,2,13.98,1.56,4.54,2,2,2,Jon,Stephens,951,2005-08-21 20:54:32.000,2,1.0,3,amount_over_3x
81,ANDREA,HENDERSON,Madagascar,Mahajanga,2005-08-21,3,16.97,1.0,3.99,1,2,2,Jon,Stephens,2212,2005-08-21 23:02:02.000,3,0.6667,1,amount_over_3x
250,JO,FOWLER,Nigeria,Oyo,2005-08-21,2,10.98,1.0,2.19,2,1,1,Mike,Hillyer,6754,2005-08-21 17:20:55.000,2,0.5,1,amount_over_3x
558,JIMMIE,EGGLESTON,Poland,Wroclaw,2005-08-21,2,13.98,1.25,4.36,1,1,1,Mike,Hillyer,14962,2005-08-21 06:53:53.000,2,1.0,1,amount_over_3x
66,JANICE,WARD,Sweden,Malm,2005-08-21,4,13.96,1.25,4.11,2,2,2,Jon,Stephens,1820,2005-08-21 11:29:43.000,4,0.25,1,amount_over_3x
275,CAROLE,BARNETT,United States,Peoria,2005-08-21,4,19.96,1.56,5.21,2,2,2,Jon,Stephens,7464,2005-08-21 22:12:45.000,4,0.5,1,amount_over_3x
457,BILL,GAVIN,United States,Rockford,2005-08-21,2,17.98,1.43,4.99,2,1,1,Mike,Hillyer,12354,2005-08-21 09:25:13.000,2,1.0,2,amount_over_3x
374,JEREMY,HURTADO,Brazil,Vitria de Santo Anto,2005-08-22,4,20.96,1.0,4.09,2,2,2,Jon,Stephens,10149,2005-08-22 21:45:57.000,4,0.5,1,amount_over_3x
384,ERNEST,STEPP,China,Huaian,2005-08-22,3,11.97,1.0,2.99,2,2,2,Jon,Stephens,10417,2005-08-22 20:20:04.000,3,0.6667,5,amount_over_3x
494,RAMON,CHOATE,Ecuador,Robamba,2005-08-22,4,26.96,1.7,7.48,2,2,2,Jon,Stephens,13329,2005-08-22 19:28:04.000,4,0.75,1,amount_over_3x
541,DARREN,WINDHAM,Italy,Livorno,2005-08-22,5,18.95,1.25,5.74,2,1,1,Mike,Hillyer,14575,2005-08-22 23:56:37.000,5,0.8,1,amount_over_3x_and_count_at_least_5
404,STANLEY,SCROGGINS,Japan,Omiya,2005-08-22,5,27.95,1.33,6.43,2,2,2,Jon,Stephens,10940,2005-08-22 19:28:02.000,5,0.4,1,amount_over_3x_and_count_at_least_5
193,KATIE,ELLIOTT,Kenya,Kisumu,2005-08-22,3,16.97,1.38,4.61,2,2,2,Jon,Stephens,5241,2005-08-22 21:01:48.000,3,0.3333,1,amount_over_3x
156,BERTHA,FERGUSON,Nigeria,Ondo,2005-08-22,4,14.96,1.25,4.86,1,1,1,Mike,Hillyer,4260,2005-08-22 23:26:32.000,4,0.5,2,amount_over_3x
250,JO,FOWLER,Nigeria,Oyo,2005-08-22,2,11.98,1.17,3.66,2,2,2,Jon,Stephens,6756,2005-08-22 17:52:05.000,2,1.0,3,amount_over_3x
461,DEREK,BLAKELY,Philippines,Gingoog,2005-08-22,5,22.95,1.56,4.21,1,2,2,Jon,Stephens,12465,2005-08-22 23:35:41.000,5,0.4,1,amount_over_3x_and_count_at_least_5
301,ROBERT,BAUGHMAN,Russian Federation,Kaliningrad,2005-08-22,2,12.98,1.0,4.16,2,1,1,Mike,Hillyer,8187,2005-08-22 18:39:11.000,2,1.0,2,amount_over_3x
52,JULIE,SANCHEZ,Spain,A Corua (La Corua),2005-08-22,3,15.97,1.4,4.79,1,2,2,Jon,Stephens,1451,2005-08-22 06:35:50.000,3,0.6667,1,amount_over_3x
139,AMBER,DIXON,Taiwan,Touliu,2005-08-22,5,21.95,1.14,4.99,1,1,1,Mike,Hillyer,3778,2005-08-22 16:59:05.000,5,0.4,1,amount_over_3x_and_count_at_least_5
204,ROSEMARY,SCHMIDT,Turkey,Usak,2005-08-22,3,17.97,1.3,5.59,1,2,2,Jon,Stephens,5550,2005-08-22 23:48:56.000,3,0.3333,1,amount_over_3x
327,LARRY,THRASHER,Turkey,Adana,2005-08-22,3,11.97,1.29,3.84,2,1,1,Mike,Hillyer,8847,2005-08-22 22:41:14.000,3,0.6667,2,amount_over_3x
215,JESSIE,BANKS,Bulgaria,Stara Zagora,2005-08-23,4,9.96,1.25,3.24,2,1,1,Mike,Hillyer,5856,2005-08-23 15:37:31.000,4,0.0,1,amount_over_3x
147,JOANNE,ROBERTSON,Japan,Urawa,2005-08-23,3,20.97,1.78,6.87,2,2,2,Jon,Stephens,4011,2005-08-23 20:53:20.000,3,0.6667,1,amount_over_3x
103,GLADYS,HAMILTON,Nigeria,Ilorin,2005-08-23,5,25.95,1.38,5.99,1,2,2,Jon,Stephens,2799,2005-08-23 22:43:07.000,5,0.8,1,amount_over_3x_and_count_at_least_5
346,ARTHUR,SIMPKINS,Russian Federation,Maikop,2005-08-23,5,19.95,2.5,12.14,1,1,1,Mike,Hillyer,9367,2005-08-23 15:15:19.000,5,0.4,1,count_at_least_5
327,LARRY,THRASHER,Turkey,Adana,2005-08-23,3,23.97,1.5,4.86,2,2,2,Jon,Stephens,8850,2005-08-23 19:51:30.000,3,1.0,1,amount_over_3x
