customer_id,customer_name,country,city,suspicious_activity_date,day_payment_amount,payment_count,staff_count,avg_daily_amount_prev_30_days,suspicious_rank
129,CARRIE PORTER,China,Liaocheng,2005-07-31,26.96,4,2,0.96,310
377,HOWARD FORTNER,Iran,Kermanshah,2005-07-28,12.98,2,2,0.47,311
539,MATHEW BOLIN,Venezuela,Valencia,2005-07-09,12.98,2,1,0.47,312
91,LOIS BUTLER,Brunei,Bandar Seri Begawan,2005-07-07,12.97,3,2,0.47,313
557,FELIX GAFFNEY,Lithuania,Vilnius,2005-07-30,12.96,4,2,0.46,314
513,DUANE TUBBS,Nauru,Yangor,2005-07-29,25.96,4,2,0.93,315
513,DUANE TUBBS,Nauru,Yangor,2005-07-07,12.97,3,1,0.47,316
210,ELLA OLIVER,Yemen,Aden,2005-07-07,12.96,4,2,0.47,317
44,MARIE TURNER,Russian Federation,Lipetsk,2005-07-10,24.96,4,2,0.9,318
3,LINDA WILLIAMS,Greece,Athenai,2005-07-28,24.96,4,2,0.9,319
457,BILL GAVIN,United States,Rockford,2005-08-17,11.98,2,2,0.43,320
548,ALLAN CORNISH,Philippines,Tarlac,2005-08-20,11.98,2,2,0.43,321
392,SEAN DOUGLASS,Ethiopia,Addis Abeba,2005-07-29,10.98,2,2,0.4,322
577,CLIFTON MALCOLM,Taiwan,Tanshui,2005-07-28,21.97,3,2,0.8,323
345,CARL ARTIS,Paraguay,San Lorenzo,2005-07-07,10.97,3,2,0.4,324
372,STEVE MACKENZIE,Indonesia,Probolinggo,2005-07-09,10.97,3,1,0.4,325
581,VIRGIL WOFFORD,Mexico,Jos Azueta,2005-07-07,10.97,3,2,0.4,326
348,ROGER QUINTANILLA,Taiwan,Hsichuh,2005-07-08,20.96,4,2,0.77,327
83,LOUISE JENKINS,South Africa,Springs,2005-06-16,9.98,2,2,0.37,328
420,JACOB LANCE,United States,El Monte,2005-07-09,9.98,2,2,0.37,329
167,SALLY PIERCE,India,Chandrapur,2005-06-15,9.98,2,1,0.37,330
577,CLIFTON MALCOLM,Taiwan,Tanshui,2005-06-21,9.98,2,1,0.37,331
262,PATSY DAVIDSON,Ecuador,Portoviejo,2005-07-12,26.96,4,2,1.0,332
232,CONSTANCE REID,Nigeria,Zaria,2005-07-11,8.98,2,2,0.33,333
390,SHAWN HEATON,Thailand,Nakhon Sawan,2005-06-16,8.98,2,1,0.33,334
245,COURTNEY DAY,South Korea,Uijongbu,2005-07-27,17.95,5,2,0.67,335
190,YOLANDA WEAVER,Tanzania,Tabora,2005-08-02,24.96,4,2,0.93,336
387,JESSE SCHILLING,"Congo, The Democratic Republic of the",Lubumbashi,2005-08-19,15.97,3,2,0.6,337
458,LLOYD DOWD,Indonesia,Tegal,2005-07-12,15.97,3,2,0.6,338
336,JOSHUA MARK,India,Rampur,2005-06-19,7.98,2,2,0.3,339
575,ISAAC OGLESBY,Mexico,Cuernavaca,2005-05-29,7.98,2,2,0.3,340
184,VIVIAN RUIZ,Netherlands,s-Hertogenbosch,2005-08-18,15.97,3,2,0.6,341
203,TARA RYAN,Indonesia,Gorontalo,2005-07-28,7.98,2,2,0.3,342
265,JENNIE TERRY,Czech Republic,Olomouc,2005-06-19,7.98,2,2,0.3,343
105,DAWN SULLIVAN,Tuvalu,Funafuti,2005-07-30,22.96,4,1,0.86,344
554,DWAYNE OLVERA,India,Rajkot,2005-08-01,14.98,2,2,0.57,345
514,FRANKLIN TROUTMAN,China,Zaoyang,2005-08-18,13.96,4,2,0.53,346
358,SAMUEL MARLOW,India,Ranchi,2005-06-17,6.98,2,2,0.27,347
509,RAUL FORTIER,India,Chapra,2005-07-07,6.98,2,1,0.27,348
492,LESTER KRAUS,India,Kanchrapara,2005-07-07,18.97,3,2,0.73,349
589,TRACY HERRMANN,Ecuador,Loja,2005-06-19,17.98,2,2,0.7,350
169,ERICA MATTHEWS,China,Pingxiang,2005-08-17,11.98,2,2,0.47,351
519,RON DELUCA,Japan,Isesaki,2005-07-31,23.95,5,2,0.93,352
506,LESLIE SEWARD,Indonesia,Pontianak,2005-07-08,23.97,3,1,0.93,353
599,AUSTIN CINTRON,China,Tieli,2005-06-21,11.98,2,2,0.47,354
511,CHESTER BENNER,China,Suihua,2005-06-15,5.98,2,2,0.23,355
553,MAX PITT,Yugoslavia,Novi Sad,2005-07-06,22.95,5,2,0.9,356
234,CLAUDIA FULLER,Kuwait,Jalib al-Shuyukh,2005-06-17,10.98,2,2,0.43,357
493,BRENT HARKINS,Turkey,Sultanbeyli,2005-07-06,10.98,2,2,0.43,358
95,PAULA BRYANT,India,Pathankot,2005-07-27,10.98,2,2,0.43,359
243,LYDIA BURKE,Argentina,San Miguel de Tucumn,2005-07-06,10.98,2,2,0.43,360
515,ANDRE RAPP,Chile,Coquimbo,2005-08-17,15.97,3,2,0.63,361
311,PAUL TROUT,Russian Federation,Kursk,2005-07-31,20.97,3,2,0.83,362
394,CHRIS BROTHERS,Spain,Gijn,2005-08-18,14.98,2,2,0.6,363
430,RAY HOULE,Russian Federation,Dzerzinsk,2005-06-16,9.98,2,1,0.4,364
576,MORRIS MCCARTER,Taiwan,Fengshan,2005-06-18,9.98,2,2,0.4,365
105,DAWN SULLIVAN,Tuvalu,Funafuti,2005-07-09,9.98,2,2,0.4,366
364,BENJAMIN VARNEY,Mexico,Guadalajara,2005-06-19,9.98,2,1,0.4,367
400,BRYAN HARDISON,United States,Dallas,2005-07-08,9.98,2,1,0.4,368
162,LAUREN HUDSON,France,Le Mans,2005-07-31,14.97,3,2,0.6,369
526,KARL SEAL,United States,Cape Coral,2005-06-17,14.96,4,2,0.6,370
475,PEDRO CHESTNUT,Ukraine,ostka,2005-07-09,14.96,4,2,0.6,371
121,JOSEPHINE GOMEZ,India,Etawah,2005-07-27,4.97,3,2,0.2,372
443,FRANCISCO SKIDMORE,Brazil,So Leopoldo,2005-07-28,18.98,2,1,0.77,373
121,JOSEPHINE GOMEZ,India,Etawah,2005-07-29,8.98,2,2,0.37,374
247,STELLA MORENO,Mexico,Coacalco de Berriozbal,2005-08-18,17.97,3,2,0.73,375
240,MARLENE WELCH,Japan,Iwaki,2005-06-18,8.98,2,2,0.37,376
274,NAOMI JENNINGS,India,Karnal,2005-05-27,8.98,2,2,0.37,377
431,JOEL FRANCISCO,Bolivia,Sucre,2005-06-18,8.98,2,2,0.37,378
174,YVONNE WATKINS,Venezuela,Ocumare del Tuy,2005-06-16,8.98,2,2,0.37,379
177,SAMANTHA DUNCAN,Mexico,Matamoros,2005-07-11,12.98,2,2,0.53,380
38,MARTHA GONZALEZ,Moldova,Chisinau,2005-07-07,12.97,3,2,0.53,381
222,DELORES HANSEN,Russian Federation,Jaroslavl,2005-07-09,12.98,2,2,0.53,382
498,GENE SANBORN,Oman,Salala,2005-07-27,16.97,3,1,0.7,383
98,LILLIAN GRIFFIN,United Arab Emirates,al-Ayn,2005-07-29,16.97,3,2,0.7,384
436,TROY QUIGLEY,Canada,Vancouver,2005-07-28,15.98,2,1,0.66,385
327,LARRY THRASHER,Turkey,Adana,2005-08-17,7.98,2,2,0.33,386
26,JESSICA HALL,Holy See (Vatican City State),Citt del Vaticano,2005-08-21,23.96,4,2,1.0,387
384,ERNEST STEPP,China,Huaian,2005-08-22,11.97,3,2,0.5,388
521,ROLAND SOUTH,China,Yingkou,2005-08-17,11.97,3,2,0.5,389
508,MILTON HOWLAND,India,Vijayawada,2005-07-11,11.98,2,2,0.5,390
106,CONNIE WALLACE,Russian Federation,Ivanovo,2005-07-07,7.98,2,2,0.33,391
373,LOUIS LEONE,Philippines,Tanauan,2005-07-06,7.98,2,1,0.33,392
541,DARREN WINDHAM,Italy,Livorno,2005-07-09,7.98,2,2,0.33,393
77,JANE BENNETT,Brazil,Araatuba,2005-05-28,3.98,2,2,0.17,394
232,CONSTANCE REID,Nigeria,Zaria,2005-07-28,11.96,4,2,0.5,395
45,JANET PHILLIPS,Chile,Antofagasta,2005-07-09,14.98,2,1,0.63,396
216,NATALIE MEYER,Brazil,Aparecida de Goinia,2005-07-11,14.98,2,2,0.63,397
585,PERRY SWAFFORD,Argentina,Quilmes,2005-07-08,14.98,2,2,0.63,398
100,ROBIN HAYES,Russian Federation,Jelets,2005-07-06,14.98,2,2,0.63,399
275,CAROLE BARNETT,United States,Peoria,2005-07-08,10.98,2,2,0.47,400
395,JOHNNY TURPIN,Sudan,al-Qadarif,2005-07-28,10.98,2,2,0.47,401
527,CORY MEEHAN,Belarus,Mogiljov,2005-07-27,10.98,2,2,0.47,402
56,GLORIA COOK,French Polynesia,Papeete,2005-07-06,10.98,2,2,0.47,403
391,CLARENCE GAMEZ,Japan,Izumisano,2005-05-30,10.98,2,2,0.47,404
432,EDWIN BURK,South Africa,Newcastle,2005-07-08,10.98,2,1,0.47,405
219,WILLIE HOWELL,Argentina,Vicente Lpez,2005-07-09,10.97,3,1,0.47,406
583,MARSHALL THORN,United Kingdom,Southampton,2005-06-19,10.98,2,1,0.47,407
581,VIRGIL WOFFORD,Mexico,Jos Azueta,2005-07-08,17.96,4,2,0.76,408
517,BRAD MCCURDY,Taiwan,Chungho,2005-07-07,17.96,4,2,0.77,409
234,CLAUDIA FULLER,Kuwait,Jalib al-Shuyukh,2005-08-02,17.96,4,2,0.77,410
95,PAULA BRYANT,India,Pathankot,2005-07-06,6.98,2,2,0.3,411
197,SUE PETERS,China,Changzhou,2005-05-29,6.98,2,2,0.3,412
550,GUY BROWNLEE,China,Zhoushan,2005-06-21,20.98,2,2,0.9,413
6,JENNIFER DAVIS,United States,Laredo,2005-06-16,6.98,2,2,0.3,414
166,LYNN PAYNE,Malawi,Lilongwe,2005-06-20,6.98,2,1,0.3,415
236,MARCIA DEAN,Philippines,Tanza,2005-06-15,6.98,2,2,0.3,416
226,MAUREEN LITTLE,Paraguay,Asuncin,2005-08-21,13.96,4,2,0.6,417
128,MARJORIE TUCKER,Poland,Jastrzebie-Zdrj,2005-07-06,6.98,2,2,0.3,418
514,FRANKLIN TROUTMAN,China,Zaoyang,2005-08-17,6.98,2,2,0.3,419
201,VICKI FIELDS,Germany,Witten,2005-08-20,16.97,3,1,0.73,420
394,CHRIS BROTHERS,Spain,Gijn,2005-07-07,9.98,2,2,0.43,421
427,JESUS MCCARTNEY,Brazil,Guaruj,2005-06-16,9.98,2,2,0.43,422
569,DAVE GARDINER,China,Leshan,2005-07-30,9.97,3,2,0.43,423
267,MARGIE WADE,China,Lengshuijiang,2005-06-19,22.96,4,2,1.0,424
203,TARA RYAN,Indonesia,Gorontalo,2005-07-29,12.98,2,1,0.57,425
104,RITA GRAHAM,France,Toulon,2005-07-08,15.97,3,2,0.7,426
304,DAVID ROYAL,Peru,Callao,2005-07-08,15.98,2,2,0.7,427
316,STEVEN CURLEY,India,Miraj,2005-07-27,15.96,4,2,0.7,428
71,KATHY JAMES,Philippines,Baybay,2005-07-10,18.97,3,2,0.83,429
519,RON DELUCA,Japan,Isesaki,2005-07-30,11.98,2,2,0.53,430
193,KATIE ELLIOTT,Kenya,Kisumu,2005-06-19,11.98,2,1,0.53,431
518,GABRIEL HARDER,Turkey,Sivas,2005-07-08,11.98,2,1,0.53,432
572,SIDNEY BURLESON,Poland,Czestochowa,2005-07-10,11.98,2,1,0.53,433
367,ADAM GOOCH,India,Adoni,2005-08-18,14.97,3,2,0.67,434
227,COLLEEN BURTON,Germany,Saarbrcken,2005-06-17,8.98,2,2,0.4,435
489,RICARDO MEADOR,Japan,Okayama,2005-06-18,8.98,2,1,0.4,436
279,DIANNE SHELTON,Iran,Tabriz,2005-06-21,8.97,3,1,0.4,437
123,SHANNON FREEMAN,India,Varanasi (Benares),2005-06-16,5.98,2,2,0.27,438
176,JUNE CARROLL,Algeria,Skikda,2005-05-28,5.98,2,1,0.27,439
190,YOLANDA WEAVER,Tanzania,Tabora,2005-06-15,5.98,2,1,0.27,440
362,NICHOLAS BARFIELD,Brazil,Belm,2005-06-16,5.98,2,1,0.27,441
528,CLAUDE HERZOG,Angola,Benguela,2005-07-06,5.98,2,2,0.27,442
102,CRYSTAL FORD,Israel,Ashdod,2005-07-06,8.97,3,1,0.4,443
198,ELSIE KELLEY,Nigeria,Ikerre,2005-08-17,22.94,6,2,1.03,444
357,KEITH RICO,Slovakia,Bratislava,2005-07-11,16.97,3,2,0.76,445
276,BRANDY GRAVES,United States,Warren,2005-07-30,16.96,4,1,0.76,446
31,BRENDA WRIGHT,India,Kamarhati,2005-08-23,13.98,2,1,0.63,447
2,PATRICIA JOHNSON,United States,San Bernardino,2005-07-30,30.95,5,2,1.4,448
374,JEREMY HURTADO,Brazil,Vitria de Santo Anto,2005-07-10,13.97,3,2,0.63,449
474,DUSTIN GILLETTE,Netherlands,Emmen,2005-08-18,13.96,4,2,0.63,450
62,JOAN COOPER,United States,Saint Louis,2005-06-20,10.98,2,2,0.5,451
534,CHRISTIAN JUNG,India,Amroha,2005-07-30,10.98,2,2,0.5,452
557,FELIX GAFFNEY,Lithuania,Vilnius,2005-07-12,10.96,4,2,0.5,453
68,NICOLE PETERSON,India,Shivapuri,2005-06-19,10.97,3,2,0.5,454
39,DEBRA NELSON,Brazil,Vila Velha,2005-07-08,23.97,3,1,1.1,455
267,MARGIE WADE,China,Lengshuijiang,2005-07-30,15.97,3,2,0.73,456
59,CHERYL MURPHY,India,Mysore,2005-07-07,7.98,2,2,0.37,457
79,RACHEL BARNES,Japan,Kamakura,2005-06-20,7.98,2,1,0.37,458
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-06-15,7.98,2,1,0.37,459
263,HILDA HOPKINS,Philippines,Mandaluyong,2005-07-06,7.98,2,2,0.37,460
296,RAMONA HALE,India,Patiala,2005-05-30,7.98,2,2,0.37,461
271,PENNY NEAL,India,Kumbakonam,2005-07-31,12.98,2,2,0.6,462
329,FRANK WAGGONER,Bangladesh,Jamalpur,2005-07-28,12.98,2,2,0.6,463
212,WILMA RICHARDS,United States,Bellevue,2005-08-18,12.97,3,2,0.6,464
123,SHANNON FREEMAN,India,Varanasi (Benares),2005-07-28,12.96,4,2,0.6,465
410,CURTIS IRBY,Canada,Richmond Hill,2005-07-09,17.96,4,2,0.83,466
182,RENEE LANE,United States,Compton,2005-07-06,9.98,2,1,0.47,467
441,MARIO CHEATHAM,Algeria,Batna,2005-07-07,9.98,2,2,0.47,468
421,LEE HAWKS,India,Pudukkottai,2005-07-06,14.98,2,2,0.7,469
69,JUDY GRAY,Algeria,Bchar,2005-08-17,9.97,3,1,0.47,470
332,STEPHEN QUALLS,Bangladesh,Dhaka,2005-07-09,9.95,5,2,0.47,471
535,JAVIER ELROD,Chad,NDjamna,2005-08-17,16.98,2,2,0.8,472
30,MELISSA KING,Taiwan,Lungtan,2005-07-09,16.97,3,2,0.8,473
538,TED BREAUX,China,Baicheng,2005-07-09,16.97,3,2,0.8,474
337,JERRY JORDON,Japan,Onomichi,2005-07-07,11.98,2,2,0.57,475
239,MINNIE ROMERO,Indonesia,Ciomas,2005-05-31,13.98,2,2,0.67,476
462,WARREN SHERROD,Russian Federation,Usolje-Sibirskoje,2005-07-12,20.96,4,1,1.0,477
19,RUTH MARTINEZ,South Africa,Kimberley,2005-07-30,6.98,2,1,0.33,478
237,TANYA GILBERT,South Korea,Naju,2005-07-27,6.98,2,2,0.33,479
200,JEANNE LAWSON,Turkmenistan,Ashgabat,2005-06-15,6.98,2,1,0.33,480
444,MARCUS HIDALGO,Estonia,Tartu,2005-06-15,6.97,3,2,0.33,481
388,CRAIG MORRELL,Philippines,Cavite,2005-08-18,17.96,4,2,0.86,482
351,JACK FOUST,Russian Federation,Zeleznogorsk,2005-07-08,8.97,3,2,0.43,483
254,MAXINE SILVA,Brazil,Poos de Caldas,2005-07-10,19.96,4,2,0.96,484
520,MITCHELL WESTMORELAND,Vietnam,Nha Trang,2005-07-10,19.97,3,2,0.96,485
430,RAY HOULE,Russian Federation,Dzerzinsk,2005-07-09,10.98,2,1,0.53,486
496,TYLER WREN,China,Rizhao,2005-07-10,10.98,2,2,0.53,487
259,LENA JENSEN,India,Halisahar,2005-07-30,21.97,3,2,1.06,488
81,ANDREA HENDERSON,Madagascar,Mahajanga,2005-07-09,10.98,2,2,0.53,489
331,ERIC ROBERT,Argentina,Santa F,2005-07-07,21.97,3,2,1.06,490
171,DOLORES WAGNER,Malaysia,Ipoh,2005-06-18,10.98,2,2,0.53,491
181,ANA BRADLEY,United States,Memphis,2005-06-21,10.98,2,1,0.53,492
391,CLARENCE GAMEZ,Japan,Izumisano,2005-07-10,12.98,2,2,0.63,493
73,BEVERLY BROOKS,Taiwan,Chiayi,2005-07-12,12.98,2,1,0.63,494
259,LENA JENSEN,India,Halisahar,2005-07-28,12.98,2,2,0.63,495
45,JANET PHILLIPS,Chile,Antofagasta,2005-08-02,27.95,5,2,1.36,496
13,KAREN JACKSON,Turkey,Osmaniye,2005-07-29,14.98,2,2,0.73,497
142,APRIL BURNS,United Kingdom,Dundee,2005-07-30,16.97,3,1,0.83,498
336,JOSHUA MARK,India,Rampur,2005-07-29,16.97,3,2,0.83,499
175,ANNETTE OLSON,India,Allappuzha (Alleppey),2005-07-29,16.96,4,1,0.83,500
27,SHIRLEY ALLEN,Philippines,Davao,2005-07-31,18.97,3,2,0.93,501
384,ERNEST STEPP,China,Huaian,2005-06-20,18.97,3,2,0.93,502
24,KIMBERLY LEE,Argentina,Crdoba,2005-08-18,11.98,2,2,0.6,503
183,IDA ANDREWS,Brazil,Luzinia,2005-07-31,13.97,3,2,0.7,504
138,HAZEL WARREN,China,Hohhot,2005-07-28,11.97,3,2,0.6,505
210,ELLA OLIVER,Yemen,Aden,2005-07-08,17.97,3,1,0.9,506
127,ELAINE STEVENS,Russian Federation,Smolensk,2005-07-28,11.98,2,2,0.6,507
257,MARSHA DOUGLAS,Mozambique,Beira,2005-07-10,11.98,2,1,0.6,508
430,RAY HOULE,Russian Federation,Dzerzinsk,2005-08-20,9.97,3,2,0.5,509
33,ANNA HILL,Italy,Alessandria,2005-07-30,11.97,3,2,0.6,510
50,DIANE COLLINS,Sudan,Omdurman,2005-05-31,9.98,2,2,0.5,511
215,JESSIE BANKS,Bulgaria,Stara Zagora,2005-06-16,9.98,2,1,0.5,512
365,BRUCE SCHWARZ,Japan,Okinawa,2005-07-28,9.98,2,2,0.5,513
130,CHARLOTTE HUNTER,Brazil,guas Lindas de Gois,2005-06-17,5.98,2,1,0.3,514
324,GARY COY,China,Yuzhou,2005-07-07,5.98,2,2,0.3,515
122,THELMA MURRAY,Peru,Lima,2005-06-18,9.97,3,2,0.5,516
186,HOLLY FOX,India,Haldia,2005-07-30,9.97,3,1,0.5,517
205,EILEEN CARR,Paraguay,Ciudad del Este,2005-08-21,15.96,4,2,0.8,518
281,LEONA OBRIEN,China,Fuzhou,2005-07-08,7.98,2,2,0.4,519
241,HEIDI LARSON,China,Xiangfan,2005-06-18,7.97,3,2,0.4,520
218,VERA MCCOY,Afghanistan,Kabul,2005-06-18,1.98,2,1,0.1,521
470,GORDON ALLARD,Yemen,Hodeida,2005-06-15,1.98,2,2,0.1,522
527,CORY MEEHAN,Belarus,Mogiljov,2005-06-18,1.98,2,2,0.1,523
467,ALVIN DELOACH,Mexico,Cuauhtmoc,2005-07-28,20.96,4,2,1.06,524
266,NORA HERRERA,Austria,Salzburg,2005-08-02,16.97,3,2,0.86,525
522,ARNOLD HAVENS,Philippines,Santa Rosa,2005-07-08,14.98,2,1,0.76,526
372,STEVE MACKENZIE,Indonesia,Probolinggo,2005-07-10,14.98,2,2,0.76,527
424,KYLE SPURLOCK,China,Shanwei,2005-07-30,14.96,4,2,0.76,528
390,SHAWN HEATON,Thailand,Nakhon Sawan,2005-08-20,27.94,6,2,1.43,529
387,JESSE SCHILLING,"Congo, The Democratic Republic of the",Lubumbashi,2005-07-12,12.98,2,2,0.66,530
77,JANE BENNETT,Brazil,Araatuba,2005-06-18,12.98,2,2,0.66,531
220,CHARLENE ALVAREZ,Tanzania,Zanzibar,2005-07-28,12.98,2,2,0.66,532
134,EMMA BOYD,Egypt,Qalyub,2005-06-16,10.98,2,2,0.57,533
74,DENISE KELLY,Brazil,Rio Claro,2005-07-10,10.97,3,2,0.57,534
157,DARLENE ROSE,North Korea,Pyongyang,2005-07-27,10.97,3,2,0.57,535
150,DANIELLE DANIELS,Mexico,Hidalgo,2005-08-19,21.95,5,2,1.13,536
241,HEIDI LARSON,China,Xiangfan,2005-07-09,8.97,3,2,0.46,537
262,PATSY DAVIDSON,Ecuador,Portoviejo,2005-08-20,8.98,2,2,0.47,538
577,CLIFTON MALCOLM,Taiwan,Tanshui,2005-07-06,8.98,2,2,0.47,539
571,JOHNNIE CHISHOLM,Poland,Plock,2005-06-15,8.98,2,2,0.47,540
347,RYAN SALISBURY,Latvia,Daugavpils,2005-07-28,15.96,4,2,0.83,541
456,RONNIE RICKETTS,Senegal,Ziguinchor,2005-08-19,13.98,2,1,0.73,542
135,JUANITA MASON,India,Pune,2005-07-27,13.97,3,2,0.73,543
277,OLGA JIMENEZ,Nigeria,Ogbomosho,2005-06-21,13.97,3,2,0.73,544
160,ERIN DUNN,Russian Federation,Ljubertsy,2005-07-08,6.98,2,1,0.37,545
568,ALBERTO HENNING,Venezuela,Barcelona,2005-06-21,6.98,2,2,0.37,546
591,KENT ARSENAULT,Brazil,Juiz de Fora,2005-07-27,20.96,4,2,1.1,547
118,KIM CRUZ,United States,Grand Prairie,2005-07-29,11.98,2,2,0.63,548
500,REGINALD KINDER,Indonesia,Madiun,2005-06-15,11.98,2,2,0.63,549
68,NICOLE PETERSON,India,Shivapuri,2005-07-31,16.97,3,2,0.9,550
139,AMBER DIXON,Taiwan,Touliu,2005-08-22,21.95,5,2,1.16,551
77,JANE BENNETT,Brazil,Araatuba,2005-08-17,14.98,2,2,0.8,552
186,HOLLY FOX,India,Haldia,2005-08-18,14.98,2,1,0.8,553
473,JORGE OLIVARES,Indonesia,Lhokseumawe,2005-06-19,9.98,2,1,0.53,554
540,TYRONE ASHER,Bulgaria,Ruse,2005-08-02,24.96,4,2,1.33,555
266,NORA HERRERA,Austria,Salzburg,2005-06-20,9.98,2,2,0.53,556
92,TINA SIMMONS,Brazil,Goinia,2005-06-19,9.98,2,1,0.53,557
316,STEVEN CURLEY,India,Miraj,2005-06-15,9.98,2,2,0.53,558
271,PENNY NEAL,India,Kumbakonam,2005-07-10,4.98,2,2,0.27,559
106,CONNIE WALLACE,Russian Federation,Ivanovo,2005-07-27,9.97,3,2,0.53,560
518,GABRIEL HARDER,Turkey,Sivas,2005-07-27,14.96,4,2,0.8,561
334,RAYMOND MCWHORTER,Azerbaijan,Sumqayit,2005-06-15,9.98,2,2,0.53,562
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-07-30,12.97,3,2,0.7,563
570,IVAN CROMWELL,Mexico,Monclova,2005-06-17,12.98,2,1,0.7,564
150,DANIELLE DANIELS,Mexico,Hidalgo,2005-08-18,12.97,3,1,0.7,565
454,ALEX GRESHAM,Mexico,Uruapan,2005-06-17,12.97,3,2,0.7,566
327,LARRY THRASHER,Turkey,Adana,2005-08-23,23.97,3,2,1.3,567
78,LORI WOOD,India,Rae Bareli,2005-07-28,15.97,3,2,0.86,568
381,BOBBY BOUDREAU,Anguilla,South Hill,2005-06-18,7.98,2,2,0.43,569
24,KIMBERLY LEE,Argentina,Crdoba,2005-06-17,7.98,2,2,0.43,570
40,AMANDA CARTER,Morocco,Nador,2005-06-20,7.98,2,2,0.43,571
544,CODY NOLEN,Brazil,So Bernardo do Campo,2005-08-21,18.97,3,2,1.03,572
270,LEAH CURTIS,Poland,Kalisz,2005-08-01,18.97,3,2,1.03,573
279,DIANNE SHELTON,Iran,Tabriz,2005-08-19,18.96,4,2,1.03,574
450,JAY ROBB,Indonesia,Surakarta,2005-08-20,10.97,3,2,0.6,575
139,AMBER DIXON,Taiwan,Touliu,2005-08-19,10.98,2,2,0.6,576
27,SHIRLEY ALLEN,Philippines,Davao,2005-08-17,21.97,3,2,1.2,577
321,KEVIN SCHULER,Nepal,Birgunj,2005-07-07,10.98,2,2,0.6,578
562,WALLACE SLONE,Nigeria,Sokoto,2005-07-08,10.98,2,2,0.6,579
588,MARION OCAMPO,China,Weifang,2005-06-18,10.98,2,2,0.6,580
478,LEWIS LYMAN,Israel,Ashqelon,2005-07-31,10.97,3,2,0.6,581
452,TOM MILNER,United Arab Emirates,Abu Dhabi,2005-07-06,13.97,3,2,0.76,582
495,CHARLIE BESS,China,Baiyin,2005-07-29,13.97,3,1,0.77,583
566,CASEY MENA,Turkey,Tokat,2005-07-28,13.96,4,2,0.77,584
520,MITCHELL WESTMORELAND,Vietnam,Nha Trang,2005-08-18,16.97,3,1,0.93,585
451,JIM REA,Mexico,El Fuerte,2005-07-08,16.97,3,2,0.93,586
81,ANDREA HENDERSON,Madagascar,Mahajanga,2005-08-21,16.97,3,2,0.93,587
597,FREDDIE DUGGAN,Peru,Sullana,2005-08-02,16.96,4,2,0.93,588
461,DEREK BLAKELY,Philippines,Gingoog,2005-08-22,22.95,5,2,1.26,589
563,KEN PREWITT,Romania,Bucuresti,2005-07-29,22.96,4,2,1.26,590
428,HERBERT KRUGER,Russian Federation,Syktyvkar,2005-07-06,8.98,2,1,0.5,591
592,TERRANCE ROUSH,Hungary,Szkesfehrvr,2005-07-06,14.98,2,2,0.83,592
103,GLADYS HAMILTON,Nigeria,Ilorin,2005-07-07,11.97,3,2,0.66,593
468,TIM CARY,India,Bijapur,2005-08-21,32.95,5,2,1.83,594
246,MARIAN MENDOZA,Brazil,Maring,2005-08-20,11.98,2,1,0.67,595
340,PATRICK NEWSOM,Vietnam,Hanoi,2005-06-19,11.98,2,2,0.67,596
583,MARSHALL THORN,United Kingdom,Southampton,2005-07-06,17.97,3,2,1.0,597
92,TINA SIMMONS,Brazil,Goinia,2005-07-10,23.96,4,2,1.33,598
429,FREDERICK ISBELL,Japan,Tsuyama,2005-07-27,11.98,2,2,0.67,599
230,JOY GEORGE,Romania,Botosani,2005-06-16,5.98,2,2,0.33,600
269,CASSANDRA WALTERS,United States,Salinas,2005-05-29,5.98,2,2,0.33,601
171,DOLORES WAGNER,Malaysia,Ipoh,2005-08-19,14.96,4,2,0.83,602
550,GUY BROWNLEE,China,Zhoushan,2005-06-17,8.98,2,2,0.5,603
436,TROY QUIGLEY,Canada,Vancouver,2005-07-08,8.97,3,2,0.5,604
561,IAN STILL,United States,Garland,2005-06-15,5.98,2,1,0.33,605
449,OSCAR AQUINO,Iran,Sirjan,2005-08-01,21.96,4,2,1.23,606
375,AARON SELBY,"Congo, The Democratic Republic of the",Mwene-Ditu,2005-08-02,18.97,3,2,1.06,607
300,JOHN FARNSWORTH,India,Parbhani,2005-07-28,18.97,3,1,1.06,608
441,MARIO CHEATHAM,Algeria,Batna,2005-07-29,18.95,5,2,1.06,609
170,BEATRICE ARNOLD,India,Udaipur,2005-07-10,15.97,3,2,0.9,610
239,MINNIE ROMERO,Indonesia,Ciomas,2005-07-27,12.97,3,2,0.73,611
581,VIRGIL WOFFORD,Mexico,Jos Azueta,2005-08-20,12.97,3,1,0.73,612
55,DORIS REED,Russian Federation,Balaiha,2005-06-20,12.97,3,1,0.73,613
486,GLEN TALBERT,Mexico,Acua,2005-07-07,12.97,3,2,0.73,614
21,MICHELLE CLARK,Bangladesh,Tangail,2005-08-20,32.96,4,2,1.86,615
79,RACHEL BARNES,Japan,Kamakura,2005-07-08,9.98,2,2,0.57,616
491,RICK MATTOX,Egypt,Mit Ghamr,2005-06-18,9.98,2,2,0.57,617
550,GUY BROWNLEE,China,Zhoushan,2005-07-29,9.98,2,2,0.57,618
267,MARGIE WADE,China,Lengshuijiang,2005-06-15,9.98,2,1,0.57,619
