calendar_month,customer_id,customer_first_name,customer_last_name,customer_email,customer_active,country_id,country_name,store_id,payment_count,month_total_amount,avg_payment_amount,payment_days_count,previous_month_total_amount,growth_vs_previous_month_ratio,country_avg_month_total_amount,ratio_vs_country_avg,country_month_payment_rank,top_staff_id,top_staff_first_name,top_staff_last_name,top_staff_payment_count,top_staff_payment_amount
2005-08,356,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,1,44,India,2,13,56.87,4.37,6,50.87,1.12,26.73,2.13,11,2,Jon,Stephens,7,34.93
2005-08,186,HOLLY,FOX,HOLLY.FOX@sakilacustomer.org,1,44,India,2,14,55.86,3.99,8,26.92,2.08,26.73,2.09,12,1,Mike,Hillyer,8,31.92
2005-08,372,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,1,45,Indonesia,2,13,62.87,4.84,8,77.84,0.81,26.97,2.33,1,2,Jon,Stephens,7,44.93
2005-08,459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,46,Iran,1,12,67.88,5.66,6,89.82,0.76,29.71,2.28,1,1,Mike,Hillyer,9,48.91
2005-08,279,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,1,46,Iran,2,14,66.86,4.78,8,42.91,1.56,29.71,2.25,2,1,Mike,Hillyer,9,41.91
2005-08,439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,1,49,Italy,2,15,67.85,4.52,8,45.88,1.48,27.7,2.45,1,2,Jon,Stephens,10,55.9
2005-08,499,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,1,49,Italy,2,13,61.87,4.76,8,43.88,1.41,27.7,2.23,2,1,Mike,Hillyer,7,42.93
2005-08,147,JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,50,Japan,2,15,76.85,5.12,6,31.87,2.41,27.55,2.79,1,2,Jon,Stephens,9,45.91
2005-08,29,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,50,Japan,2,16,68.84,4.3,8,46.89,1.47,27.55,2.5,2,1,Mike,Hillyer,10,43.9
2005-08,54,TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,1,50,Japan,1,14,64.86,4.63,9,29.92,2.17,27.55,2.35,3,1,Mike,Hillyer,8,39.92
2005-08,141,DEBBIE,REYES,DEBBIE.REYES@sakilacustomer.org,1,50,Japan,1,17,64.83,3.81,9,41.89,1.55,27.55,2.35,4,1,Mike,Hillyer,12,41.88
2005-08,404,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,1,50,Japan,2,11,57.89,5.26,5,59.86,0.97,27.55,2.1,5,2,Jon,Stephens,6,33.94
2005-08,489,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,50,Japan,1,10,55.9,5.59,7,17.95,3.11,27.55,2.03,6,2,Jon,Stephens,5,32.95
2005-08,234,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,1,53,Kuwait,1,13,53.87,4.14,6,14.97,3.6,22.35,2.41,1,2,Jon,Stephens,6,29.94
2005-08,81,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,1,57,Madagascar,1,12,55.88,4.66,7,23.94,2.33,23.45,2.38,1,1,Mike,Hillyer,7,33.93
2005-08,306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,59,Malaysia,1,14,65.86,4.7,7,53.86,1.22,28.4,2.32,1,2,Jon,Stephens,6,32.94
2005-08,58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,59,Malaysia,1,11,58.89,5.35,7,38.91,1.51,28.4,2.07,2,1,Mike,Hillyer,7,33.93
2005-08,150,DANIELLE,DANIELS,DANIELLE.DANIELS@sakilacustomer.org,1,60,Mexico,2,16,68.84,4.3,7,17.96,3.83,26.67,2.58,1,2,Jon,Stephens,11,52.89
2005-08,273,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,60,Mexico,2,13,62.87,4.84,8,67.85,0.93,26.67,2.36,2,1,Mike,Hillyer,7,38.93
2005-08,575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,60,Mexico,2,12,61.88,5.16,7,36.91,1.68,26.67,2.32,3,2,Jon,Stephens,8,39.92
2005-08,451,JIM,REA,JIM.REA@sakilacustomer.org,1,60,Mexico,1,16,60.84,3.8,8,37.93,1.6,26.67,2.28,4,2,Jon,Stephens,10,38.9
2005-08,465,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,1,60,Mexico,1,9,42.91,4.77,5,7.97,5.38,26.67,1.61,11,1,Mike,Hillyer,6,25.94
2005-08,22,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,1,62,Morocco,1,10,54.9,5.49,6,31.93,1.72,23.64,2.32,1,1,Mike,Hillyer,8,43.92
2005-08,40,AMANDA,CARTER,AMANDA.CARTER@sakilacustomer.org,1,62,Morocco,2,11,47.89,4.35,7,40.89,1.17,23.64,2.03,2,1,Mike,Hillyer,7,29.93
2005-08,256,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,1,64,Myanmar,2,12,53.88,4.49,6,12.94,4.16,27.78,1.94,1,2,Jon,Stephens,9,37.91
2005-08,137,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,1,67,Netherlands,2,15,74.85,4.99,8,96.81,0.77,29.33,2.55,1,1,Mike,Hillyer,8,38.92
2005-08,198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,1,69,Nigeria,2,16,70.84,4.43,9,52.85,1.34,28.52,2.48,1,1,Mike,Hillyer,11,51.89
2005-08,280,TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,1,69,Nigeria,2,12,68.88,5.74,8,34.89,1.97,28.52,2.42,2,1,Mike,Hillyer,8,43.92
2005-08,277,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,69,Nigeria,2,12,61.88,5.16,7,46.88,1.32,28.52,2.17,3,1,Mike,Hillyer,5,32.95
2005-08,416,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,72,Pakistan,2,13,63.87,4.91,8,36.9,1.73,26.29,2.43,1,1,Mike,Hillyer,10,51.9
2005-08,565,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,74,Peru,2,13,66.87,5.14,8,34.89,1.92,27.58,2.42,1,2,Jon,Stephens,7,42.93
2005-08,373,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,75,Philippines,1,15,76.85,5.12,8,68.84,1.12,27.06,2.84,1,2,Jon,Stephens,9,43.91
2005-08,349,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,75,Philippines,2,11,64.89,5.9,7,45.88,1.41,27.06,2.4,2,2,Jon,Stephens,6,37.94
2005-08,263,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,1,75,Philippines,1,11,60.89,5.54,8,43.87,1.39,27.06,2.25,3,2,Jon,Stephens,5,37.95
2005-08,487,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,80,Russian Federation,2,11,68.89,6.26,7,46.86,1.47,26.95,2.56,1,1,Mike,Hillyer,5,38.95
2005-08,160,ERIN,DUNN,ERIN.DUNN@sakilacustomer.org,1,80,Russian Federation,2,15,66.85,4.46,7,28.91,2.31,26.95,2.48,2,1,Mike,Hillyer,8,38.92
2005-08,46,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,1,80,Russian Federation,2,16,65.84,4.12,7,32.92,2.0,26.95,2.44,3,2,Jon,Stephens,7,34.93
2005-08,127,ELAINE,STEVENS,ELAINE.STEVENS@sakilacustomer.org,1,80,Russian Federation,2,12,56.88,4.74,7,36.93,1.54,26.95,2.11,4,1,Mike,Hillyer,7,34.93
2005-08,462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,1,80,Russian Federation,2,12,56.88,4.74,6,74.84,0.76,26.95,2.11,4,1,Mike,Hillyer,8,36.92
2005-08,237,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,1,86,South Korea,1,11,60.89,5.54,7,64.85,0.94,26.12,2.33,1,2,Jon,Stephens,9,58.91
2005-08,469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,87,Spain,2,15,66.85,4.46,7,80.82,0.83,27.57,2.42,1,1,Mike,Hillyer,11,53.89
2005-08,293,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,1,87,Spain,2,11,60.89,5.54,7,46.9,1.3,27.57,2.21,2,1,Mike,Hillyer,7,39.93
2005-08,348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,92,Taiwan,2,15,60.85,4.06,7,70.84,0.86,28.83,2.11,1,2,Jon,Stephens,10,39.9
2005-08,172,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,1,97,Turkey,1,13,58.87,4.53,7,70.86,0.83,26.81,2.2,1,2,Jon,Stephens,9,44.91
2005-08,327,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,1,97,Turkey,2,13,58.87,4.53,7,12.95,4.55,26.81,2.2,2,1,Mike,Hillyer,9,36.91
2005-08,366,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1,97,Turkey,1,14,54.86,3.92,7,82.81,0.66,26.81,2.05,3,1,Mike,Hillyer,10,41.9
2005-08,204,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,97,Turkey,1,11,53.89,4.9,8,48.86,1.1,26.81,2.01,4,2,Jon,Stephens,5,26.95
2005-08,187,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,1,100,Ukraine,2,9,63.91,7.1,5,63.89,1.0,31.76,2.01,1,2,Jon,Stephens,7,52.93
2005-08,512,CECIL,VINES,CECIL.VINES@sakilacustomer.org,1,102,United Kingdom,1,13,62.87,4.84,7,36.91,1.7,24.34,2.58,1,2,Jon,Stephens,9,47.91
2005-08,16,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,0,102,United Kingdom,2,10,48.9,4.89,7,34.9,1.4,24.34,2.01,2,1,Mike,Hillyer,5,33.95
2005-08,526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,1,103,United States,2,14,79.86,5.7,10,86.81,0.92,27.59,2.89,1,1,Mike,Hillyer,8,49.92
2005-08,181,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,1,103,United States,2,16,71.84,4.49,7,72.88,0.99,27.59,2.6,2,2,Jon,Stephens,11,47.89
2005-08,146,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,1,103,United States,1,13,63.87,4.91,7,36.93,1.73,27.59,2.32,3,1,Mike,Hillyer,8,40.92
2005-08,112,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,103,United States,2,13,62.87,4.84,7,50.89,1.24,27.59,2.28,4,2,Jon,Stephens,7,37.93
2005-08,51,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,1,103,United States,1,16,61.84,3.87,8,58.88,1.05,27.59,2.24,5,2,Jon,Stephens,7,34.93
2005-08,275,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,1,103,United States,2,16,59.84,3.74,9,32.91,1.82,27.59,2.17,6,2,Jon,Stephens,10,32.9
2005-08,294,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,103,United States,2,13,57.87,4.45,6,47.9,1.21,27.59,2.1,7,2,Jon,Stephens,8,32.92
2005-08,532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,105,Vietnam,2,14,69.86,4.99,8,69.86,1.0,28.7,2.43,1,2,Jon,Stephens,9,38.91
