month,customer_id,customer_name,city,country,window_start,window_end,suspicious_7d_payment_sum,suspicious_7d_payment_count,avg_30d_payment_sum,avg_30d_payment_count,staff_count,store_count,amount_exceedance_ratio,count_exceedance_ratio,customer_month_rank
2005-07,569,DAVE GARDINER,Leshan,China,2005-07-27,2005-08-02,29.91,9,3.03,0.7,2,2,9.88,12.86,289
2005-07,202,CARLA GUTIERREZ,Bhusawal,India,2005-07-04,2005-07-10,22.95,5,2.32,0.93,2,2,9.88,5.36,290
2005-07,78,LORI WOOD,Rae Bareli,India,2005-07-27,2005-08-02,54.9,10,5.58,1.87,2,2,9.84,5.36,291
2005-07,45,JANET PHILLIPS,Antofagasta,Chile,2005-07-27,2005-08-02,47.91,9,4.89,1.4,2,2,9.81,6.43,292
2005-07,133,PAULINE HENRY,Torren,Mexico,2005-07-06,2005-07-12,31.93,7,3.26,0.93,2,2,9.8,7.5,293
2005-07,269,CASSANDRA WALTERS,Salinas,United States,2005-07-06,2005-07-12,31.94,6,3.26,0.7,2,2,9.8,8.57,294
2005-07,260,CHRISTY VARGAS,Datong,China,2005-07-27,2005-08-02,31.91,9,3.26,0.93,2,2,9.8,9.64,295
2005-07,35,VIRGINIA GREEN,Toulouse,France,2005-07-06,2005-07-12,40.89,11,4.19,1.4,2,2,9.77,7.86,296
2005-07,53,HEATHER MORRIS,Nagareyama,Japan,2005-07-26,2005-08-01,24.95,5,2.56,0.7,2,2,9.75,7.14,297
2005-07,44,MARIE TURNER,Lipetsk,Russian Federation,2005-07-04,2005-07-10,35.94,6,3.72,0.93,2,2,9.65,6.43,298
2005-07,313,DONALD MAHON,Ezhou,China,2005-07-27,2005-08-02,26.94,6,2.79,0.7,2,2,9.65,8.57,299
2005-07,437,RANDALL NEUMANN,La Romana,Dominican Republic,2005-07-04,2005-07-10,26.94,6,2.79,0.7,2,2,9.65,8.57,299
2005-07,477,DAN PAINE,Stockport,United Kingdom,2005-07-27,2005-08-02,44.92,8,4.66,0.93,2,2,9.65,8.57,301
2005-07,559,EVERETT BANDA,Bilbays,Egypt,2005-07-06,2005-07-12,28.94,6,3.02,0.93,2,2,9.57,6.43,302
2005-07,179,DANA HART,Kirovo-Tepetsk,Russian Federation,2005-07-06,2005-07-12,28.94,6,3.03,0.47,2,2,9.56,12.86,303
2005-07,6,JENNIFER DAVIS,Laredo,United States,2005-07-06,2005-07-12,19.94,6,2.09,0.93,2,2,9.54,6.43,304
2005-07,350,JUAN FRALEY,Teboksary,Russian Federation,2005-07-05,2005-07-11,19.93,7,2.09,0.93,2,2,9.53,7.5,305
2005-07,291,TONI HOLT,Roanoke,United States,2005-07-06,2005-07-12,19.95,5,2.09,0.7,2,2,9.53,7.14,306
2005-07,323,MATTHEW MAHAN,Cuautla,Mexico,2005-07-06,2005-07-12,19.95,5,2.09,0.7,2,2,9.53,7.14,306
2005-07,233,LILLIE KIM,Idfu,Egypt,2005-07-06,2005-07-12,30.93,7,3.26,0.93,2,2,9.5,7.5,308
2005-07,282,JENNY CASTRO,Ponce,Puerto Rico,2005-07-04,2005-07-10,30.93,7,3.26,0.93,2,2,9.5,7.5,309
2005-07,242,GLENDA FRAZIER,Qinhuangdao,China,2005-07-27,2005-08-02,41.91,9,4.42,1.17,2,2,9.48,7.71,310
2005-07,292,MISTY LAMBERT,Sharja,United Arab Emirates,2005-07-06,2005-07-12,32.93,7,3.49,0.93,2,2,9.43,7.5,311
2005-07,18,CAROL GARCIA,Kaduna,Nigeria,2005-07-27,2005-08-02,34.92,8,3.72,1.17,2,2,9.38,6.86,312
2005-07,544,CODY NOLEN,So Bernardo do Campo,Brazil,2005-07-27,2005-08-02,23.95,5,2.56,0.7,2,2,9.36,7.14,313
2005-07,273,PRISCILLA LOWE,Salamanca,Mexico,2005-07-06,2005-07-12,47.91,9,5.12,1.17,2,2,9.35,7.71,314
2005-07,21,MICHELLE CLARK,Tangail,Bangladesh,2005-07-26,2005-08-01,25.92,8,2.79,0.7,2,2,9.28,11.43,315
2005-07,356,GERALD FULTZ,Satna,India,2005-07-27,2005-08-02,40.9,10,4.42,1.17,2,2,9.25,8.57,316
2005-07,546,KELLY KNOTT,Sanya,China,2005-07-06,2005-07-12,27.93,7,3.02,0.93,2,2,9.24,7.5,317
2005-07,11,LISA ANDERSON,Sagamihara,Japan,2005-07-27,2005-08-02,44.91,9,4.89,0.93,2,2,9.18,9.64,318
2005-07,362,NICHOLAS BARFIELD,Belm,Brazil,2005-07-06,2005-07-12,31.94,6,3.49,1.17,2,2,9.16,5.14,319
2005-07,567,ALFREDO MCADAMS,Serpuhov,Russian Federation,2005-07-06,2005-07-12,16.94,6,1.86,0.47,2,2,9.1,12.86,320
2005-07,486,GLEN TALBERT,Acua,Mexico,2005-07-05,2005-07-11,35.93,7,3.96,0.93,2,2,9.08,7.5,321
2005-07,558,JIMMIE EGGLESTON,Wroclaw,Poland,2005-07-06,2005-07-12,58.89,11,6.52,1.17,2,2,9.03,9.43,322
2005-07,575,ISAAC OGLESBY,Cuernavaca,Mexico,2005-07-27,2005-08-02,39.9,10,4.43,0.7,2,2,9.01,14.29,323
2005-07,378,EUGENE CULPEPPER,Shenzhen,China,2005-07-27,2005-08-02,20.94,6,2.32,0.93,2,2,9.01,6.43,324
2005-07,230,JOY GEORGE,Botosani,Romania,2005-07-27,2005-08-02,45.9,10,5.12,1.63,2,2,8.97,6.12,325
2005-07,467,ALVIN DELOACH,Cuauhtmoc,Mexico,2005-07-27,2005-08-02,47.9,10,5.36,1.17,2,2,8.94,8.57,326
2005-07,476,DERRICK BOURQUE,Gatineau,Canada,2005-07-05,2005-07-11,26.95,5,3.02,0.93,2,2,8.91,5.36,327
2005-07,579,DARYL LARUE,Mosul,Iraq,2005-07-06,2005-07-12,26.95,5,3.03,0.7,2,2,8.91,7.14,328
2005-07,513,DUANE TUBBS,Yangor,Nauru,2005-07-05,2005-07-11,26.94,6,3.03,0.7,2,2,8.9,8.57,329
2005-07,8,SUSAN WILSON,Hamilton,New Zealand,2005-07-05,2005-07-11,28.92,8,3.26,0.7,2,2,8.87,11.43,330
2005-07,38,MARTHA GONZALEZ,Chisinau,Moldova,2005-07-06,2005-07-12,32.92,8,3.72,1.17,2,2,8.85,6.86,331
2005-07,354,JUSTIN NGO,Santo Andr,Brazil,2005-07-06,2005-07-12,32.91,9,3.72,0.93,2,2,8.84,9.64,332
2005-07,253,TERRY CARLSON,Miyakonojo,Japan,2005-07-27,2005-08-02,32.91,9,3.73,0.7,2,2,8.83,12.86,333
2005-07,565,JAIME NETTLES,Hunuco,Peru,2005-07-27,2005-08-02,40.93,7,4.65,1.87,2,2,8.81,3.75,334
2005-07,65,ROSE HOWARD,Cayenne,French Guiana,2005-07-27,2005-08-02,38.93,7,4.42,1.17,2,2,8.8,6.0,335
2005-07,484,ROBERTO VU,Yinchuan,China,2005-07-06,2005-07-12,38.92,8,4.42,0.93,2,2,8.8,8.57,336
2005-07,316,STEVEN CURLEY,Miraj,India,2005-07-26,2005-08-01,42.91,9,4.89,0.93,2,2,8.77,9.64,337
2005-07,87,WANDA PATTERSON,Sincelejo,Colombia,2005-07-26,2005-08-01,44.91,9,5.12,0.93,2,2,8.76,9.64,338
2005-07,197,SUE PETERS,Changzhou,China,2005-07-27,2005-08-02,44.88,12,5.12,0.93,2,2,8.76,12.86,339
2005-07,551,CLAYTON BARBEE,Alvorada,Brazil,2005-07-27,2005-08-02,19.95,5,2.32,0.93,2,2,8.58,5.36,340
2005-07,405,LEONARD SCHOFIELD,Tandil,Argentina,2005-07-27,2005-08-02,31.92,8,3.72,1.4,2,2,8.58,5.71,341
2005-07,465,FLOYD GANDY,Zapopan,Mexico,2005-07-27,2005-08-02,9.97,3,1.16,0.47,2,2,8.58,6.43,342
2005-07,15,HELEN HARRIS,Bhopal,India,2005-07-05,2005-07-11,19.96,4,2.33,0.7,2,2,8.58,5.71,343
2005-07,74,DENISE KELLY,Rio Claro,Brazil,2005-07-06,2005-07-12,25.94,6,3.02,0.93,2,2,8.58,6.43,344
2005-07,319,RONALD WEINER,San Felipe del Progreso,Mexico,2005-07-06,2005-07-12,43.91,9,5.12,1.4,2,2,8.58,6.43,345
2005-07,473,JORGE OLIVARES,Lhokseumawe,Indonesia,2005-07-27,2005-08-02,51.89,11,6.05,1.63,2,2,8.58,6.73,346
2005-07,302,MICHAEL SILVERMAN,Tiefa,China,2005-07-26,2005-08-01,45.9,10,5.35,1.4,2,2,8.58,7.14,347
2005-07,153,SUZANNE NICHOLS,Jakarta,Indonesia,2005-07-06,2005-07-12,25.93,7,3.02,0.93,2,2,8.57,7.5,348
2005-07,132,ESTHER CRAWFORD,Botshabelo,South Africa,2005-07-05,2005-07-11,39.89,11,4.65,1.4,2,2,8.57,7.86,349
2005-07,5,ELIZABETH BROWN,Nantou,Taiwan,2005-07-06,2005-07-12,39.91,9,4.66,1.17,2,2,8.57,7.71,350
2005-07,229,TAMARA NGUYEN,Anpolis,Brazil,2005-07-06,2005-07-12,29.92,8,3.49,0.93,2,2,8.57,8.57,351
2005-07,404,STANLEY SCROGGINS,Omiya,Japan,2005-07-06,2005-07-12,31.92,8,3.72,0.93,2,2,8.57,8.57,351
2005-07,285,MIRIAM MCKINNEY,Otsu,Japan,2005-07-06,2005-07-12,35.92,8,4.19,0.7,2,2,8.57,11.43,353
2005-07,55,DORIS REED,Balaiha,Russian Federation,2005-07-27,2005-08-02,25.94,6,3.03,0.47,2,2,8.56,12.86,354
2005-07,110,TIFFANY JORDAN,Enshi,China,2005-07-05,2005-07-11,17.96,4,2.1,0.23,2,2,8.56,17.14,355
2005-07,148,ELEANOR HUNT,Saint-Denis,Runion,2005-07-27,2005-08-02,78.85,15,9.31,2.1,2,2,8.47,7.14,356
2005-07,42,CAROLYN PEREZ,Pak Kret,Thailand,2005-07-27,2005-08-02,48.88,12,5.82,1.63,2,2,8.4,7.35,357
2005-07,578,WILLARD LUMPKIN,Carmen,Mexico,2005-07-27,2005-08-02,42.92,8,5.12,1.4,2,2,8.38,5.71,358
2005-07,573,BYRON BOX,Zhezqazghan,Kazakstan,2005-07-06,2005-07-12,40.9,10,4.89,0.93,2,2,8.36,10.71,359
2005-07,438,BARRY LOVELACE,Kitwe,Zambia,2005-07-06,2005-07-12,34.92,8,4.19,1.4,2,2,8.34,5.71,360
2005-07,283,FELICIA SUTTON,Korla,China,2005-07-06,2005-07-12,34.89,11,4.19,1.17,2,2,8.33,9.43,361
2005-07,32,AMY LOPEZ,Jhansi,India,2005-07-06,2005-07-12,30.91,9,3.72,0.93,2,2,8.3,9.64,362
2005-07,160,ERIN DUNN,Ljubertsy,Russian Federation,2005-07-27,2005-08-02,30.9,10,3.72,0.93,2,2,8.3,10.71,363
2005-07,212,WILMA RICHARDS,Bellevue,United States,2005-07-03,2005-07-09,28.96,4,3.49,0.93,2,2,8.3,4.29,364
2005-07,382,VICTOR BARKLEY,Manchester,United States,2005-07-26,2005-08-01,28.93,7,3.49,0.93,2,2,8.29,7.5,365
2005-07,507,EDGAR RHOADS,Eskisehir,Turkey,2005-07-06,2005-07-12,28.9,10,3.49,0.7,2,2,8.27,14.29,366
2005-07,527,CORY MEEHAN,Mogiljov,Belarus,2005-07-27,2005-08-02,26.92,8,3.26,1.17,2,2,8.27,6.86,367
2005-07,264,GWENDOLYN MAY,Higashiosaka,Japan,2005-07-06,2005-07-12,26.93,7,3.26,0.93,2,2,8.27,7.5,368
2005-07,130,CHARLOTTE HUNTER,guas Lindas de Gois,Brazil,2005-07-26,2005-08-01,26.93,7,3.26,0.7,2,2,8.26,10.0,369
2005-07,33,ANNA HILL,Alessandria,Italy,2005-07-27,2005-08-02,24.94,6,3.02,0.93,2,2,8.25,6.43,370
2005-07,345,CARL ARTIS,San Lorenzo,Paraguay,2005-07-05,2005-07-11,22.95,5,2.79,0.93,2,2,8.22,5.36,371
2005-07,34,REBECCA SCOTT,Kurashiki,Japan,2005-07-04,2005-07-10,22.95,5,2.79,0.7,2,2,8.22,7.14,372
2005-07,105,DAWN SULLIVAN,Funafuti,Tuvalu,2005-07-06,2005-07-12,22.95,5,2.79,0.7,2,2,8.22,7.14,372
2005-07,23,SARAH LEWIS,Liepaja,Latvia,2005-07-27,2005-08-02,41.92,8,5.12,1.4,2,2,8.19,5.71,374
2005-07,195,VANESSA SIMS,Siegen,Germany,2005-07-27,2005-08-02,39.92,8,4.89,1.17,2,2,8.17,6.86,375
2005-07,20,SHARON ROBINSON,Mardan,Pakistan,2005-07-27,2005-08-02,37.92,8,4.66,1.17,2,2,8.15,6.86,376
2005-07,541,DARREN WINDHAM,Livorno,Italy,2005-07-06,2005-07-12,18.96,4,2.33,0.47,2,2,8.14,8.57,377
2005-07,478,LEWIS LYMAN,Ashqelon,Israel,2005-07-25,2005-07-31,18.95,5,2.33,0.47,2,2,8.14,10.71,378
2005-07,25,DEBORAH WALKER,Shikarpur,Pakistan,2005-07-27,2005-08-02,33.91,9,4.19,1.4,2,2,8.1,6.43,379
2005-07,52,JULIE SANCHEZ,A Corua (La Corua),Spain,2005-07-27,2005-08-02,33.9,10,4.19,1.17,2,2,8.09,8.57,380
2005-07,173,AUDREY RAY,Graz,Austria,2005-07-05,2005-07-11,31.92,8,3.96,1.17,2,2,8.07,6.86,381
2005-07,244,VIOLA HANSON,Lapu-Lapu,Philippines,2005-07-06,2005-07-12,31.91,9,3.96,0.7,2,2,8.06,12.86,382
2005-07,542,LONNIE TIRADO,Pangkal Pinang,Indonesia,2005-07-06,2005-07-12,29.95,5,3.73,0.47,2,2,8.03,10.71,383
2005-07,222,DELORES HANSEN,Jaroslavl,Russian Federation,2005-07-06,2005-07-12,29.94,6,3.73,0.47,2,2,8.03,12.86,384
2005-07,427,JESUS MCCARTNEY,Guaruj,Brazil,2005-07-26,2005-08-01,42.92,8,5.36,1.17,2,2,8.01,6.86,385
2005-07,191,JEANETTE GREENE,Novoterkassk,Russian Federation,2005-07-26,2005-08-01,27.93,7,3.49,0.7,2,2,8.0,10.0,386
2005-07,498,GENE SANBORN,Salala,Oman,2005-07-27,2005-08-02,38.91,9,4.88,1.87,2,2,7.97,4.82,387
2005-07,67,KELLY TORRES,Xiangtan,China,2005-07-27,2005-08-02,25.95,5,3.26,0.93,2,2,7.97,5.36,388
2005-07,493,BRENT HARKINS,Sultanbeyli,Turkey,2005-07-06,2005-07-12,23.96,4,3.02,0.93,2,2,7.92,4.29,389
2005-07,287,BECKY MILES,Tambaram,India,2005-07-27,2005-08-02,34.92,8,4.42,1.4,2,2,7.9,5.71,390
2005-07,305,RICHARD MCCRARY,Arlington,United States,2005-07-06,2005-07-12,34.92,8,4.42,0.93,2,2,7.89,8.57,391
2005-07,278,BILLIE HORTON,Inegl,Turkey,2005-07-06,2005-07-12,21.96,4,2.79,0.93,2,2,7.87,4.29,392
2005-07,374,JEREMY HURTADO,Vitria de Santo Anto,Brazil,2005-07-05,2005-07-11,21.94,6,2.79,0.93,2,2,7.86,6.43,393
2005-07,517,BRAD MCCURDY,Chungho,Taiwan,2005-07-06,2005-07-12,41.9,10,5.36,1.17,2,2,7.82,8.57,394
2005-07,37,PAMELA BAKER,Nanyang,China,2005-07-03,2005-07-09,19.97,3,2.56,0.7,2,2,7.8,4.29,395
2005-07,481,HERMAN DEVORE,Mwanza,Tanzania,2005-07-27,2005-08-02,39.92,8,5.12,1.63,2,2,7.8,4.9,396
2005-07,214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-07-06,2005-07-12,19.95,5,2.56,0.7,2,2,7.79,7.14,397
2005-07,317,EDWARD BAUGH,Trshavn,Faroe Islands,2005-07-04,2005-07-10,19.95,5,2.56,0.7,2,2,7.79,7.14,397
2005-07,446,THEODORE CULP,Uluberia,India,2005-07-27,2005-08-02,48.89,11,6.28,1.63,2,2,7.78,6.73,399
2005-07,209,TONYA CHAPMAN,Bhilwara,India,2005-07-05,2005-07-11,35.92,8,4.66,0.93,2,2,7.71,8.57,400
2005-07,447,CLIFFORD BOWENS,Nabereznyje Telny,Russian Federation,2005-07-27,2005-08-02,42.92,8,5.58,1.63,2,2,7.69,4.9,401
2005-07,479,ZACHARY HITE,Akron,United States,2005-07-06,2005-07-12,42.91,9,5.59,1.4,2,2,7.68,6.43,402
2005-07,56,GLORIA COOK,Papeete,French Polynesia,2005-07-03,2005-07-09,24.95,5,3.26,0.93,2,2,7.66,5.36,403
2005-07,593,RENE MCALISTER,Garden Grove,United States,2005-07-27,2005-08-02,40.92,8,5.35,1.87,2,2,7.65,4.29,404
2005-07,177,SAMANTHA DUNCAN,Matamoros,Mexico,2005-07-27,2005-08-02,24.91,9,3.26,0.7,2,2,7.64,12.86,405
2005-07,428,HERBERT KRUGER,Syktyvkar,Russian Federation,2005-07-27,2005-08-02,36.92,8,4.89,1.17,2,2,7.55,6.86,406
2005-07,360,RALPH MADRIGAL,Arecibo,Puerto Rico,2005-07-27,2005-08-02,50.88,12,6.75,1.63,2,2,7.54,7.35,407
2005-07,393,PHILIP CAUSEY,Korolev,Russian Federation,2005-07-06,2005-07-12,34.93,7,4.66,1.17,2,2,7.5,6.0,408
2005-07,342,HAROLD MARTINO,Boa Vista,Brazil,2005-07-06,2005-07-12,25.95,5,3.49,0.7,2,2,7.43,7.14,409
2005-07,185,ROBERTA HARPER,Shahr-e Kord,Iran,2005-07-05,2005-07-11,25.95,5,3.49,0.7,2,2,7.43,7.14,410
2005-07,29,ANGELA HERNANDEZ,Shimonoseki,Japan,2005-07-27,2005-08-02,37.91,9,5.12,1.17,2,2,7.4,7.71,411
2005-07,48,ANN EVANS,Niznekamsk,Russian Federation,2005-07-06,2005-07-12,18.96,4,2.56,0.47,2,2,7.4,8.57,412
2005-07,576,MORRIS MCCARTER,Fengshan,Taiwan,2005-07-26,2005-08-01,42.9,10,5.82,1.4,2,2,7.37,7.14,413
2005-07,497,GILBERT SLEDGE,York,United Kingdom,2005-07-26,2005-08-01,47.92,8,6.52,1.63,2,2,7.35,4.9,414
2005-07,341,PETER MENARD,Ede,Netherlands,2005-07-27,2005-08-02,23.95,5,3.26,0.93,2,2,7.35,5.36,415
2005-07,182,RENEE LANE,Compton,United States,2005-07-04,2005-07-10,23.92,8,3.26,0.93,2,2,7.34,8.57,416
2005-07,262,PATSY DAVIDSON,Portoviejo,Ecuador,2005-07-06,2005-07-12,35.91,9,4.89,0.93,2,2,7.34,9.64,417
2005-07,143,LESLIE GORDON,Kilis,Turkey,2005-07-05,2005-07-11,28.95,5,3.96,1.17,2,2,7.32,4.29,418
2005-07,491,RICK MATTOX,Mit Ghamr,Egypt,2005-07-27,2005-08-02,45.92,8,6.29,1.17,2,2,7.3,6.86,419
2005-07,474,DUSTIN GILLETTE,Emmen,Netherlands,2005-07-06,2005-07-12,28.91,9,3.96,0.47,2,2,7.3,19.29,420
2005-07,246,MARIAN MENDOZA,Maring,Brazil,2005-07-06,2005-07-12,21.95,5,3.02,1.17,2,2,7.26,4.29,421
2005-07,359,WILLIE MARKHAM,Almirante Brown,Argentina,2005-07-06,2005-07-12,21.96,4,3.02,0.93,2,2,7.26,4.29,422
2005-07,466,LEO EBERT,Dongying,China,2005-07-27,2005-08-02,21.93,7,3.03,0.7,2,2,7.25,10.0,423
2005-07,540,TYRONE ASHER,Ruse,Bulgaria,2005-07-06,2005-07-12,31.93,7,4.42,1.17,2,2,7.22,6.0,424
2005-07,442,LEROY BUSTAMANTE,Tongliao,China,2005-07-06,2005-07-12,31.92,8,4.42,0.93,2,2,7.22,8.57,425
2005-07,556,ARMANDO GRUBER,Southport,United Kingdom,2005-07-27,2005-08-02,19.96,4,2.79,1.17,2,2,7.16,3.43,426
2005-07,298,ERIKA PENA,Oulu,Finland,2005-07-27,2005-08-02,29.94,6,4.18,1.63,2,2,7.16,3.67,427
2005-07,187,BRITTANY RILEY,Sumy,Ukraine,2005-07-06,2005-07-12,39.93,7,5.58,1.63,2,2,7.15,4.29,428
2005-07,205,EILEEN CARR,Ciudad del Este,Paraguay,2005-07-02,2005-07-08,24.96,4,3.49,0.93,2,2,7.15,4.29,429
2005-07,483,VERNON CHAPA,Denizli,Turkey,2005-07-06,2005-07-12,24.96,4,3.49,0.7,2,2,7.15,5.71,430
2005-07,499,MARC OUTLAW,Brindisi,Italy,2005-07-06,2005-07-12,24.94,6,3.49,0.93,2,2,7.14,6.43,431
2005-07,196,ALMA AUSTIN,Mannheim,Germany,2005-07-27,2005-08-02,44.9,10,6.29,1.4,2,2,7.14,7.14,432
2005-07,304,DAVID ROYAL,Callao,Peru,2005-07-06,2005-07-12,34.92,8,4.89,0.93,2,2,7.14,8.57,433
2005-07,568,ALBERTO HENNING,Barcelona,Venezuela,2005-07-27,2005-08-02,19.92,8,2.79,0.93,2,2,7.14,8.57,434
2005-07,236,MARCIA DEAN,Tanza,Philippines,2005-07-27,2005-08-02,52.88,12,7.44,2.33,2,2,7.1,5.14,435
2005-07,270,LEAH CURTIS,Kalisz,Poland,2005-07-27,2005-08-02,32.93,7,4.66,0.93,2,2,7.07,7.5,436
2005-07,410,CURTIS IRBY,Richmond Hill,Canada,2005-07-27,2005-08-02,50.89,11,7.21,1.87,2,2,7.05,5.89,437
2005-07,347,RYAN SALISBURY,Daugavpils,Latvia,2005-07-25,2005-07-31,40.9,10,5.82,1.63,2,2,7.03,6.12,438
2005-07,66,JANICE WARD,Malm,Sweden,2005-07-05,2005-07-11,48.9,10,6.98,1.63,2,2,7.0,6.12,439
2005-07,430,RAY HOULE,Dzerzinsk,Russian Federation,2005-07-05,2005-07-11,25.95,5,3.72,1.4,2,2,6.98,3.57,440
2005-07,10,DOROTHY TAYLOR,Esfahan,Iran,2005-07-04,2005-07-10,25.93,7,3.72,1.17,2,2,6.97,6.0,441
2005-07,101,PEGGY MYERS,Abha,Saudi Arabia,2005-07-26,2005-08-01,38.91,9,5.59,1.4,2,2,6.97,6.43,442
2005-07,167,SALLY PIERCE,Chandrapur,India,2005-07-05,2005-07-11,25.92,8,3.73,0.7,2,2,6.96,11.43,443
2005-07,227,COLLEEN BURTON,Saarbrcken,Germany,2005-07-03,2005-07-09,20.95,5,3.02,0.93,2,2,6.93,5.36,444
2005-07,309,CHRISTOPHER GRECO,Brescia,Italy,2005-07-06,2005-07-12,41.93,7,6.06,0.93,2,2,6.92,7.5,445
2005-07,516,ELMER NOE,Battambang,Cambodia,2005-07-24,2005-07-30,28.94,6,4.19,0.7,2,2,6.9,8.57,446
2005-07,249,DORA MEDINA,Tianjin,China,2005-07-06,2005-07-12,31.95,5,4.66,1.17,2,2,6.86,4.29,447
2005-07,462,WARREN SHERROD,Usolje-Sibirskoje,Russian Federation,2005-07-26,2005-08-01,47.89,11,6.99,1.4,2,2,6.86,7.86,448
2005-07,279,DIANNE SHELTON,Tabriz,Iran,2005-07-05,2005-07-11,26.95,5,3.96,1.17,2,2,6.81,4.29,449
2005-07,169,ERICA MATTHEWS,Pingxiang,China,2005-07-06,2005-07-12,26.95,5,3.96,0.7,2,2,6.81,7.14,450
2005-07,159,JILL HAWKINS,Linz,Austria,2005-07-27,2005-08-02,26.93,7,3.96,0.93,2,2,6.81,7.5,451
2005-07,594,EDUARDO HIATT,Jining,China,2005-07-26,2005-08-01,45.92,8,6.75,1.63,2,2,6.8,4.9,452
2005-07,453,CALVIN MARTEL,Maracabo,Venezuela,2005-07-06,2005-07-12,29.94,6,4.43,0.7,2,2,6.76,8.57,453
2005-07,562,WALLACE SLONE,Sokoto,Nigeria,2005-07-06,2005-07-12,27.95,5,4.19,0.93,2,2,6.67,5.36,454
2005-07,512,CECIL VINES,London,United Kingdom,2005-07-26,2005-08-01,27.93,7,4.19,0.93,2,2,6.66,7.5,455
2005-07,239,MINNIE ROMERO,Ciomas,Indonesia,2005-07-27,2005-08-02,33.91,9,5.12,1.4,2,2,6.62,6.43,456
2005-07,325,TIMOTHY BUNN,Braslia,Brazil,2005-07-06,2005-07-12,19.95,5,3.03,0.7,2,2,6.59,7.14,457
2005-07,243,LYDIA BURKE,San Miguel de Tucumn,Argentina,2005-07-06,2005-07-12,19.94,6,3.03,0.7,2,2,6.59,8.57,458
2005-07,9,MARGARET MOORE,Masqat,Oman,2005-07-05,2005-07-11,19.94,6,3.03,0.47,2,2,6.58,12.86,459
2005-07,131,MONICA HICKS,Mukateve,Ukraine,2005-07-04,2005-07-10,22.94,6,3.5,0.47,2,2,6.56,12.86,460
2005-07,147,JOANNE ROBERTSON,Urawa,Japan,2005-07-06,2005-07-12,25.91,9,3.96,0.93,2,2,6.55,9.64,461
2005-07,538,TED BREAUX,Baicheng,China,2005-07-05,2005-07-11,28.93,7,4.42,0.93,2,2,6.54,7.5,462
2005-07,88,BONNIE HUGHES,Cheju,South Korea,2005-07-27,2005-08-02,31.93,7,4.89,1.4,2,2,6.53,5.0,463
2005-07,451,JIM REA,El Fuerte,Mexico,2005-07-04,2005-07-10,34.94,6,5.35,1.63,2,2,6.53,3.67,464
2005-07,39,DEBRA NELSON,Vila Velha,Brazil,2005-07-05,2005-07-11,40.93,7,6.29,1.4,2,2,6.51,5.0,465
2005-07,295,DAISY BATES,Kolpino,Russian Federation,2005-07-27,2005-08-02,58.89,11,9.08,2.33,2,2,6.49,4.71,466
2005-07,96,DIANA ALEXANDER,Augusta-Richmond County,United States,2005-07-25,2005-07-31,29.94,6,4.65,1.4,2,2,6.44,4.29,467
2005-07,583,MARSHALL THORN,Southampton,United Kingdom,2005-07-06,2005-07-12,44.92,8,6.99,1.4,2,2,6.43,5.71,468
2005-07,357,KEITH RICO,Bratislava,Slovakia,2005-07-27,2005-08-02,35.9,10,5.58,1.63,2,2,6.43,6.12,469
2005-07,47,FRANCES PARKER,Juazeiro do Norte,Brazil,2005-07-05,2005-07-11,26.94,6,4.19,0.7,2,2,6.42,8.57,470
2005-07,86,JACQUELINE LONG,Songkhla,Thailand,2005-07-06,2005-07-12,36.93,7,5.82,1.63,2,2,6.35,4.29,471
2005-07,343,DOUGLAS GRAF,Mexicali,Mexico,2005-07-27,2005-08-02,33.93,7,5.36,0.93,2,2,6.33,7.5,472
2005-07,322,JASON MORRISSEY,Baha Blanca,Argentina,2005-07-27,2005-08-02,30.93,7,4.88,1.63,2,2,6.33,4.29,473
2005-07,57,EVELYN MORGAN,Vaduz,Liechtenstein,2005-07-06,2005-07-12,30.92,8,4.89,1.17,2,2,6.33,6.86,474
2005-07,188,MELANIE ARMSTRONG,Bayugan,Philippines,2005-07-27,2005-08-02,30.92,8,4.89,1.17,2,2,6.33,6.86,475
2005-07,533,JESSIE MILAM,Binzhou,China,2005-07-06,2005-07-12,27.95,5,4.42,1.4,2,2,6.32,3.57,476
2005-07,119,SHERRY MARSHALL,Shubra al-Khayma,Egypt,2005-07-05,2005-07-11,24.95,5,3.96,0.7,2,2,6.3,7.14,477
2005-07,275,CAROLE BARNETT,Peoria,United States,2005-07-06,2005-07-12,18.95,5,3.02,0.93,2,2,6.27,5.36,478
2005-07,27,SHIRLEY ALLEN,Davao,Philippines,2005-07-27,2005-08-02,35.92,8,5.82,1.63,2,2,6.18,4.9,479
2005-07,472,GREG ROBINS,Nam Dinh,Vietnam,2005-07-06,2005-07-12,35.93,7,5.82,1.4,2,2,6.17,5.0,480
2005-07,89,JULIA FLORES,La Plata,Argentina,2005-07-27,2005-08-02,45.88,12,7.45,1.63,2,2,6.16,7.35,481
2005-07,363,ROY WHITING,Nyeri,Kenya,2005-07-06,2005-07-12,32.93,7,5.36,1.17,2,2,6.15,6.0,482
2005-07,396,EARL SHANKS,Iwatsuki,Japan,2005-07-06,2005-07-12,19.95,5,3.26,0.7,2,2,6.12,7.14,483
2005-07,176,JUNE CARROLL,Skikda,Algeria,2005-07-27,2005-08-02,36.9,10,6.06,1.17,2,2,6.09,8.57,484
