payment_day,customer_id,customer_name,home_store_id,city_name,country_name,daily_payment_amount,daily_payment_count,rolling_30d_avg_payment_amount,rolling_30d_avg_payment_count,amount_to_30d_avg_ratio,count_to_30d_avg_ratio,related_rental_count,involved_store_ids,involved_staff,involved_staff_count,involved_store_count,country_daily_amount_rank,country_customer_count,country_top_5_percent_cutoff,multiple_staff_or_store_flag
2005-07-07,574,JULIAN VEST,2,Akishima,Japan,9.98,2,0.8,0.2,12.51,10.0,2,1,1:Mike Hillyer,1,1,2,31,2,0
2005-07-07,573,BYRON BOX,1,Zhezqazghan,Kazakstan,5.98,2,0.83,0.2,7.19,10.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-07-07,347,RYAN SALISBURY,2,Daugavpils,Latvia,5.99,1,1.26,0.23,4.74,4.29,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-07,57,EVELYN MORGAN,2,Vaduz,Liechtenstein,4.99,1,0.86,0.2,5.77,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,166,LYNN PAYNE,1,Lilongwe,Malawi,6.99,1,0.66,0.2,10.52,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,58,JEAN BELL,1,Kuching,Malaysia,4.99,1,0.4,0.13,12.52,7.5,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-07,488,SHANE MILLARD,2,La Paz,Mexico,12.98,2,0.33,0.07,39.02,30.0,2,2,2:Jon Stephens,1,1,1,30,2,0
2005-07-07,486,GLEN TALBERT,1,Acua,Mexico,12.97,3,0.73,0.17,17.73,18.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,30,2,1
2005-07-07,38,MARTHA GONZALEZ,1,Chisinau,Moldova,12.97,3,0.53,0.17,24.39,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-07,22,LAURA RODRIGUEZ,1,Sal,Morocco,2.99,1,0.1,0.03,30.0,30.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-07,433,DON BONE,1,Naala-Porto,Mozambique,7.98,2,0.0,0.0,,,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-07,513,DUANE TUBBS,2,Yangor,Nauru,12.97,3,0.47,0.13,27.87,22.5,3,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,321,KEVIN SCHULER,1,Birgunj,Nepal,10.98,2,0.6,0.13,18.34,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-07,137,RHONDA KENNEDY,2,Apeldoorn,Netherlands,6.99,1,1.26,0.23,5.53,4.29,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-07,8,SUSAN WILSON,2,Hamilton,New Zealand,7.970000000000001,3,0.67,0.13,11.98,22.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-07,286,VELMA LUCAS,1,Effon-Alaiye,Nigeria,16.98,2,0.77,0.13,22.19,15.0,2,2,2:Jon Stephens,1,1,1,13,1,0
2005-07-07,157,DARLENE ROSE,2,Pyongyang,North Korea,9.98,2,0.07,0.07,151.21,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-07,498,GENE SANBORN,1,Salala,Oman,4.99,1,0.8,0.27,6.26,3.75,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-07,20,SHARON ROBINSON,2,Mardan,Pakistan,6.98,2,0.5,0.13,14.0,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-07-07,205,EILEEN CARR,2,Ciudad del Este,Paraguay,11.98,2,0.77,0.17,15.66,12.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-07,122,THELMA MURRAY,1,Lima,Peru,7.99,1,1.13,0.3,7.07,3.33,1,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-07,94,NORMA GONZALES,1,Bislig,Philippines,9.98,2,0.67,0.17,15.01,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-07-07,318,BRIAN WYMAN,1,Bydgoszcz,Poland,8.99,1,0.76,0.2,11.76,5.0,1,1,1:Mike Hillyer,1,1,1,8,1,0
2005-07-07,282,JENNY CASTRO,2,Ponce,Puerto Rico,7.98,2,0.66,0.2,12.01,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-07,563,KEN PREWITT,2,Bucuresti,Romania,2.98,2,0.2,0.07,14.95,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-07,376,RANDY GAITHER,1,Kurgan,Russian Federation,13.97,3,0.17,0.1,84.33,30.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-07-07,106,CONNIE WALLACE,1,Ivanovo,Russian Federation,7.98,2,0.33,0.07,23.99,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,28,2,1
2005-07-07,326,JOSE ANDREW,1,Kingstown,Saint Vincent and the Grenadines,7.99,1,0.57,0.17,14.14,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-07,417,TRAVIS ESTEP,1,al-Qatif,Saudi Arabia,12.98,2,0.3,0.07,43.36,30.0,2,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-07,456,RONNIE RICKETTS,2,Ziguinchor,Senegal,3.99,1,1.23,0.3,3.24,3.33,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-07,145,LUCILLE HOLMES,1,Soshanguve,South Africa,20.97,3,0.4,0.1,52.56,30.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,11,1,1
2005-07-07,99,EMILY DIAZ,2,Kimchon,South Korea,7.98,2,0.5,0.1,15.99,20.0,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-07,394,CHRIS BROTHERS,2,Gijn,Spain,9.98,2,0.43,0.1,23.08,20.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-07-07,408,MANUEL MURRELL,1,Jaffna,Sri Lanka,3.99,1,0.37,0.1,10.91,10.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,395,JOHNNY TURPIN,2,al-Qadarif,Sudan,10.98,2,0.56,0.23,19.46,8.57,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-07,66,JANICE WARD,2,Malm,Sweden,14.97,3,1.26,0.3,11.85,10.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-07,598,WADE DELVALLE,1,Lausanne,Switzerland,4.99,1,0.53,0.13,9.38,7.5,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-07,517,BRAD MCCURDY,2,Chungho,Taiwan,17.96,4,0.77,0.17,23.48,24.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-07-07,190,YOLANDA WEAVER,2,Tabora,Tanzania,8.98,2,0.67,0.17,13.5,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-07,390,SHAWN HEATON,1,Nakhon Sawan,Thailand,11.97,3,0.96,0.2,12.41,15.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-07,344,HENRY BILLINGSLEY,1,Nukualofa,Tonga,9.98,2,0.33,0.1,30.03,20.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,335,GREGORY MAULDIN,1,Sousse,Tunisia,17.96,4,0.2,0.07,90.1,60.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-07,143,LESLIE GORDON,1,Kilis,Turkey,8.98,2,0.57,0.17,15.89,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,15,1,1
2005-07-07,386,TODD TAN,1,Kamjanets-Podilskyi,Ukraine,8.99,1,0.8,0.2,11.27,5.0,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-07-07,452,TOM MILNER,1,Abu Dhabi,United Arab Emirates,8.97,3,1.23,0.33,7.29,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-07,477,DAN PAINE,1,Stockport,United Kingdom,8.98,2,0.87,0.13,10.38,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,9,1,1
2005-07-07,308,THOMAS GRIGSBY,1,Kansas City,United States,12.98,2,0.67,0.17,19.52,12.0,2,1,1:Mike Hillyer,1,1,1,36,2,0
2005-07-07,269,CASSANDRA WALTERS,1,Salinas,United States,9.99,1,0.47,0.1,21.45,10.0,1,1,1:Mike Hillyer,1,1,2,36,2,0
2005-07-07,453,CALVIN MARTEL,1,Maracabo,Venezuela,8.99,1,0.67,0.13,13.51,7.5,1,2,2:Jon Stephens,1,1,1,7,1,0
2005-07-07,520,MITCHELL WESTMORELAND,2,Nha Trang,Vietnam,2.99,1,0.87,0.17,3.46,6.0,1,2,2:Jon Stephens,1,1,1,6,1,0
2005-07-07,532,NEIL RENNER,2,Cam Ranh,Vietnam,2.99,1,0.3,0.07,9.99,15.0,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-07-07,406,NATHAN RUNYON,1,Charlotte Amalie,"Virgin Islands, U.S.",4.99,1,0.9,0.23,5.56,4.29,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-07,210,ELLA OLIVER,2,Aden,Yemen,12.96,4,0.47,0.13,27.85,30.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,4,1,1
2005-07-07,553,MAX PITT,1,Novi Sad,Yugoslavia,4.99,1,1.66,0.3,3.0,3.33,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-07,438,BARRY LOVELACE,1,Kitwe,Zambia,7.98,2,0.6,0.2,13.34,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-08,218,VERA MCCOY,1,Kabul,Afghanistan,6.99,1,0.17,0.1,42.19,10.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,383,MARTIN BALES,1,Namibe,Angola,5.99,1,0.93,0.2,6.43,5.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-08,528,CLAUDE HERZOG,1,Benguela,Angola,5.99,1,0.8,0.17,7.5,6.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,585,PERRY SWAFFORD,1,Quilmes,Argentina,14.98,2,0.63,0.17,23.72,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-07-08,41,STEPHANIE MITCHELL,1,Yerevan,Armenia,7.98,2,0.87,0.13,9.22,15.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,173,AUDREY RAY,1,Graz,Austria,7.99,1,0.6,0.2,13.36,5.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,334,RAYMOND MCWHORTER,2,Sumqayit,Azerbaijan,6.99,1,0.53,0.13,13.14,7.5,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,590,SETH HANNON,2,al-Manama,Bahrain,12.97,3,1.03,0.17,12.57,18.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-08,329,FRANK WAGGONER,2,Jamalpur,Bangladesh,4.98,2,1.4,0.4,3.57,5.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-08,144,CLARA SHAW,1,Molodetno,Belarus,10.98,2,0.76,0.2,14.36,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-08,455,JON WILES,2,El Alto,Bolivia,11.98,2,0.37,0.17,32.82,12.0,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,39,DEBRA NELSON,1,Vila Velha,Brazil,23.97,3,1.1,0.23,21.84,12.86,3,2,2:Jon Stephens,1,1,1,28,2,0
2005-07-08,544,CODY NOLEN,2,So Bernardo do Campo,Brazil,9.98,2,0.6,0.17,16.68,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,28,2,1
2005-07-08,91,LOIS BUTLER,2,Bandar Seri Begawan,Brunei,4.99,1,0.9,0.27,5.56,3.75,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,215,JESSIE BANKS,2,Stara Zagora,Bulgaria,8.99,1,0.8,0.2,11.27,5.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-08,228,ALLISON STANLEY,2,Phnom Penh,Cambodia,5.98,2,1.2,0.3,5.0,6.67,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,436,TROY QUIGLEY,1,Vancouver,Canada,8.97,3,0.5,0.1,17.98,30.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-07-08,535,JAVIER ELROD,1,NDjamna,Chad,16.97,3,0.5,0.1,34.01,30.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-08,197,SUE PETERS,2,Changzhou,China,13.98,2,1.06,0.27,13.14,7.5,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,53,3,1
2005-07-08,64,JUDITH COX,2,Daxian,China,13.97,3,0.33,0.13,42.08,22.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-07-08,260,CHRISTY VARGAS,1,Datong,China,9.98,2,1.2,0.3,8.34,6.67,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,3,53,3,1
2005-07-08,180,STACY CUNNINGHAM,2,Pereira,Colombia,17.98,2,0.2,0.07,90.2,30.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,6,1,1
2005-07-08,265,JENNIE TERRY,2,Olomouc,Czech Republic,3.9800000000000004,2,0.63,0.13,6.3,15.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,418,JEFF EAST,2,San Felipe de Puerto Plata,Dominican Republic,11.97,3,0.33,0.13,36.05,22.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-08,494,RAMON CHOATE,2,Robamba,Ecuador,7.99,1,0.6,0.2,13.36,5.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-08,119,SHERRY MARSHALL,1,Shubra al-Khayma,Egypt,8.99,1,0.57,0.1,15.89,10.0,1,2,2:Jon Stephens,1,1,1,6,1,0
2005-07-08,444,MARCUS HIDALGO,2,Tartu,Estonia,6.99,1,1.06,0.27,6.57,3.75,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-08,298,ERIKA PENA,1,Oulu,Finland,3.99,1,0.86,0.23,4.62,4.29,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,104,RITA GRAHAM,1,Toulon,France,15.97,3,0.7,0.2,22.88,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,4,1,1
2005-07-08,65,ROSE HOWARD,2,Cayenne,French Guiana,3.99,1,0.77,0.13,5.21,7.5,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-08,56,GLORIA COOK,1,Papeete,French Polynesia,4.99,1,0.96,0.23,5.17,4.29,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-08,448,MIGUEL BETANCOURT,1,Erlangen,Germany,5.98,2,1.46,0.33,4.09,6.0,2,2,2:Jon Stephens,1,1,1,7,1,0
2005-07-08,3,LINDA WILLIAMS,1,Athenai,Greece,4.99,1,1.03,0.17,4.84,6.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,207,GERTRUDE CASTILLO,1,Nuuk,Greenland,6.98,2,0.67,0.13,10.49,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-08,26,JESSICA HALL,2,Citt del Vaticano,Holy See (Vatican City State),10.98,2,2.1,0.4,5.24,5.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,68,NICOLE PETERSON,1,Shivapuri,India,10.98,2,1.1,0.27,10.01,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,60,3,1
2005-07-08,225,ARLENE HARVEY,1,Ambattur,India,10.98,2,0.7,0.1,15.71,20.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,60,3,1
2005-07-08,31,BRENDA WRIGHT,2,Kamarhati,India,9.99,1,1.76,0.47,5.67,2.14,1,2,2:Jon Stephens,1,1,3,60,3,0
2005-07-08,506,LESLIE SEWARD,2,Pontianak,Indonesia,23.97,3,0.93,0.17,25.73,18.0,3,2,2:Jon Stephens,1,1,1,14,1,0
2005-07-08,185,ROBERTA HARPER,1,Shahr-e Kord,Iran,10.98,2,0.83,0.13,13.2,15.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,8,1,1
2005-07-08,579,DARYL LARUE,2,Mosul,Iraq,12.98,2,0.43,0.1,30.02,20.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,102,CRYSTAL FORD,1,Ashdod,Israel,3.99,1,0.93,0.2,4.28,5.0,1,2,2:Jon Stephens,1,1,1,4,1,0
2005-07-08,221,BESSIE MORRISON,1,Syrakusa,Italy,11.98,2,0.96,0.2,12.42,10.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,7,1,1
2005-07-08,404,STANLEY SCROGGINS,2,Omiya,Japan,21.96,4,0.63,0.17,34.77,24.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,31,2,1
2005-07-08,1,MARY SMITH,1,Sasebo,Japan,11.98,2,1.06,0.23,11.26,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,31,2,1
2005-07-08,573,BYRON BOX,1,Zhezqazghan,Kazakstan,3.9800000000000004,2,1.03,0.27,3.86,7.5,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,193,KATIE ELLIOTT,2,Kisumu,Kenya,6.99,1,1.2,0.2,5.83,5.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,234,CLAUDIA FULLER,1,Jalib al-Shuyukh,Kuwait,8.98,2,1.23,0.27,7.3,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-08,347,RYAN SALISBURY,2,Daugavpils,Latvia,6.99,1,1.46,0.27,4.77,3.75,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,557,FELIX GAFFNEY,1,Vilnius,Lithuania,2.98,2,0.4,0.1,7.47,20.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,306,CHARLES KOWALSKI,1,Sungai Petani,Malaysia,7.98,2,0.5,0.1,15.99,20.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-08,425,FRANCIS SIKES,2,San Juan Bautista Tuxtepec,Mexico,27.96,4,0.7,0.13,40.02,30.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,30,2,1
2005-07-08,133,PAULINE HENRY,1,Torren,Mexico,19.96,4,0.47,0.13,42.89,30.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,30,2,1
2005-07-08,38,MARTHA GONZALEZ,1,Chisinau,Moldova,4.99,1,0.96,0.27,5.18,3.75,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-08,543,LANCE PEMBERTON,1,Beni-Mellal,Morocco,2.99,1,0.73,0.17,4.09,6.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,257,MARSHA DOUGLAS,2,Beira,Mozambique,11.98,2,0.2,0.07,60.1,30.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-08,474,DUSTIN GILLETTE,2,Emmen,Netherlands,12.950000000000001,5,0.8,0.13,16.21,37.5,5,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,5,1,1
2005-07-08,8,SUSAN WILSON,2,Hamilton,New Zealand,3.99,1,0.93,0.23,4.29,4.29,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,284,SONIA GREGORY,1,Benin City,Nigeria,15.98,2,0.43,0.17,37.02,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,13,1,1
2005-07-08,157,DARLENE ROSE,2,Pyongyang,North Korea,0.99,1,0.4,0.13,2.48,7.5,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,498,GENE SANBORN,1,Salala,Oman,2.99,1,0.96,0.3,3.1,3.33,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-08,223,MELINDA FERNANDEZ,1,Mandi Bahauddin,Pakistan,4.99,1,0.6,0.13,8.34,7.5,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-08,205,EILEEN CARR,2,Ciudad del Este,Paraguay,4.99,1,1.16,0.23,4.29,4.29,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,304,DAVID ROYAL,2,Callao,Peru,15.98,2,0.7,0.13,22.87,15.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,4,1,1
2005-07-08,434,EDDIE TOMLIN,1,Ozamis,Philippines,17.98,2,1.06,0.27,16.9,7.5,2,2,2:Jon Stephens,1,1,1,20,1,0
2005-07-08,380,RUSSELL BRINSON,1,Tychy,Poland,7.98,2,1.2,0.33,6.67,6.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,8,1,1
2005-07-08,360,RALPH MADRIGAL,2,Arecibo,Puerto Rico,7.99,1,0.8,0.17,10.01,6.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-08,563,KEN PREWITT,2,Bucuresti,Romania,29.930000000000003,7,0.3,0.13,100.21,52.5,7,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-08,148,ELEANOR HUNT,1,Saint-Denis,Runion,5.98,2,0.83,0.23,7.2,8.57,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-08,393,PHILIP CAUSEY,1,Korolev,Russian Federation,22.97,3,0.76,0.2,30.04,15.0,3,2,2:Jon Stephens,1,1,1,28,2,0
2005-07-08,127,ELAINE STEVENS,2,Smolensk,Russian Federation,11.98,2,0.4,0.1,30.03,20.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,28,2,1
2005-07-08,312,MARK RINEHART,2,Tabuk,Saudi Arabia,3.99,1,0.33,0.13,12.02,7.5,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-08,132,ESTHER CRAWFORD,2,Botshabelo,South Africa,11.97,3,0.96,0.3,12.42,10.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,11,1,1
2005-07-08,99,EMILY DIAZ,2,Kimchon,South Korea,8.97,3,0.77,0.17,11.73,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,5,1,1
2005-07-08,293,MAE FLETCHER,2,Donostia-San Sebastin,Spain,11.98,2,1.36,0.3,8.79,6.67,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-08,66,JANICE WARD,2,Malm,Sweden,5.99,1,1.76,0.4,3.4,2.5,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-08,348,ROGER QUINTANILLA,2,Hsichuh,Taiwan,20.96,4,0.77,0.17,27.4,24.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-07-08,481,HERMAN DEVORE,1,Mwanza,Tanzania,16.96,4,0.5,0.17,34.03,24.0,4,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,86,JACQUELINE LONG,2,Songkhla,Thailand,9.99,1,1.13,0.33,8.84,3.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,172,BERNICE WILLIS,1,Batman,Turkey,17.97,3,0.13,0.1,135.79,30.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,15,1,1
2005-07-08,82,KATHRYN COLEMAN,1,Simferopol,Ukraine,6.99,1,0.8,0.2,8.76,5.0,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-07-08,98,LILLIAN GRIFFIN,1,al-Ayn,United Arab Emirates,4.99,1,1.13,0.23,4.41,4.29,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-08,142,APRIL BURNS,1,Dundee,United Kingdom,9.98,2,0.27,0.1,37.57,20.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,9,1,1
2005-07-08,212,WILMA RICHARDS,2,Bellevue,United States,21.97,3,0.5,0.13,44.06,22.5,3,2,2:Jon Stephens,1,1,1,36,2,0
2005-07-08,275,CAROLE BARNETT,2,Peoria,United States,10.98,2,0.47,0.17,23.61,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,36,2,1
2005-07-08,453,CALVIN MARTEL,1,Maracabo,Venezuela,7.98,2,0.97,0.17,8.27,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,7,1,1
2005-07-08,199,BETH FRANKLIN,2,Haiphong,Vietnam,11.98,2,0.3,0.1,40.07,20.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-07-08,210,ELLA OLIVER,2,Aden,Yemen,17.97,3,0.9,0.27,20.03,11.25,3,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-08,7,MARIA MILLER,1,Kragujevac,Yugoslavia,10.98,2,0.66,0.23,16.53,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-07-09,218,VERA MCCOY,1,Kabul,Afghanistan,0.99,1,0.4,0.13,2.48,7.5,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-09,441,MARIO CHEATHAM,1,Batna,Algeria,2.99,1,0.8,0.2,3.75,5.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-09,528,CLAUDE HERZOG,1,Benguela,Angola,3.99,1,1.0,0.2,4.0,5.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-09,89,JULIA FLORES,1,La Plata,Argentina,13.97,3,1.53,0.27,9.13,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-07-09,173,AUDREY RAY,1,Graz,Austria,7.98,2,0.86,0.23,9.23,8.57,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-09,334,RAYMOND MCWHORTER,2,Sumqayit,Azerbaijan,5.98,2,0.77,0.17,7.82,12.0,2,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-09,332,STEPHEN QUALLS,1,Dhaka,Bangladesh,9.950000000000001,5,0.47,0.07,21.35,75.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-09,144,CLARA SHAW,1,Molodetno,Belarus,17.97,3,1.13,0.27,15.89,11.25,3,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-09,178,MARION SNYDER,2,Santa Brbara dOeste,Brazil,18.97,3,1.6,0.3,11.88,10.0,3,1,1:Mike Hillyer,1,1,1,28,2,0
2005-07-09,254,MAXINE SILVA,2,Poos de Caldas,Brazil,9.97,3,0.63,0.2,15.79,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-07-09,91,LOIS BUTLER,2,Bandar Seri Begawan,Brunei,6.98,2,1.06,0.3,6.56,6.67,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-09,540,TYRONE ASHER,1,Ruse,Bulgaria,4.99,1,0.8,0.2,6.25,5.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-09,228,ALLISON STANLEY,2,Phnom Penh,Cambodia,7.98,2,1.4,0.37,5.71,5.45,2,1,1:Mike Hillyer,1,1,1,2,1,0
