suspicious_payment_sum_rank,customer_id,customer_name,customer_city,customer_country,window_start_date,window_end_date,window_sum_7d,window_count_7d,avg_prev30_window_sum_7d,avg_prev30_window_count_7d,sum_spike_ratio,payment_staff,payment_stores,distinct_rented_films,total_suspicious_payment_sum
154,497,GILBERT SLEDGE,York,United Kingdom,2005-07-26,2005-08-01,47.92,8,14.96,3.75,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,47.92
155,80,MARILYN ROSS,Ife,Nigeria,2005-07-06,2005-07-12,47.91,9,13.98,2.5,3.43,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,47.91
155,80,MARILYN ROSS,Ife,Nigeria,2005-07-05,2005-07-11,45.92,8,13.98,2.5,3.29,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,47.91
156,106,CONNIE WALLACE,Ivanovo,Russian Federation,2005-07-27,2005-08-02,47.9,10,11.97,3.0,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,47.9
156,333,ANDREW PURDY,Baku,Azerbaijan,2005-07-26,2005-08-01,47.9,10,5.97,2.67,8.02,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,47.9
156,106,CONNIE WALLACE,Ivanovo,Russian Federation,2005-07-26,2005-08-01,46.91,9,11.97,3.0,3.92,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,47.9
156,333,ANDREW PURDY,Baku,Azerbaijan,2005-07-25,2005-07-31,42.91,9,5.97,2.67,7.18,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,47.9
156,333,ANDREW PURDY,Baku,Azerbaijan,2005-07-24,2005-07-30,34.93,7,5.97,2.67,5.85,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,47.9
156,333,ANDREW PURDY,Baku,Azerbaijan,2005-07-23,2005-07-29,18.95,5,5.97,2.67,3.17,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,47.9
157,572,SIDNEY BURLESON,Czestochowa,Poland,2005-07-27,2005-08-02,47.88,12,11.97,2.67,4.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",12,47.88
158,364,BENJAMIN VARNEY,Guadalajara,Mexico,2005-08-16,2005-08-22,27.92,8,8.73,2.5,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,47.87
158,364,BENJAMIN VARNEY,Guadalajara,Mexico,2005-08-15,2005-08-21,26.93,7,8.73,2.5,3.09,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,47.87
158,364,BENJAMIN VARNEY,Guadalajara,Mexico,2005-06-14,2005-06-20,19.95,5,5.99,1.0,3.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,47.87
159,240,MARLENE WELCH,Iwaki,Japan,2005-07-26,2005-08-01,46.92,8,10.17,3.0,4.61,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,46.92
159,240,MARLENE WELCH,Iwaki,Japan,2005-07-24,2005-07-30,38.93,7,10.17,3.0,3.83,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,46.92
159,240,MARLENE WELCH,Iwaki,Japan,2005-07-23,2005-07-29,32.94,6,10.17,3.0,3.24,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,46.92
160,389,ALAN KAHN,Emeishan,China,2005-07-27,2005-08-02,46.91,9,11.13,3.5,4.21,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,46.91
160,389,ALAN KAHN,Emeishan,China,2005-07-26,2005-08-01,35.94,6,11.13,3.5,3.23,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,46.91
161,137,RHONDA KENNEDY,Apeldoorn,Netherlands,2005-07-05,2005-07-11,46.9,10,12.73,2.5,3.69,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,46.9
161,137,RHONDA KENNEDY,Apeldoorn,Netherlands,2005-07-04,2005-07-10,38.92,8,12.73,2.5,3.06,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,46.9
162,289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-08-16,2005-08-22,46.89,11,15.63,4.0,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,46.89
163,326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-27,2005-08-02,46.86,14,8.31,2.0,5.64,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",14,46.86
163,326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-26,2005-08-01,32.9,10,8.31,2.0,3.96,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,46.86
163,326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-25,2005-07-31,31.91,9,8.31,2.0,3.84,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,46.86
163,326,JOSE ANDREW,Kingstown,Saint Vincent and the Grenadines,2005-07-23,2005-07-29,24.94,6,8.31,2.0,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,46.86
164,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-07-06,2005-07-12,45.91,9,5.22,2.75,8.79,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,45.91
164,146,JAMIE RICE,Sterling Heights,United States,2005-08-17,2005-08-23,45.91,9,9.64,3.0,4.76,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,45.91
164,489,RICARDO MEADOR,Okayama,Japan,2005-08-17,2005-08-23,45.91,9,12.31,2.67,3.73,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,45.91
164,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-07-05,2005-07-11,41.92,8,5.22,2.75,8.03,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,45.91
164,489,RICARDO MEADOR,Okayama,Japan,2005-08-16,2005-08-22,40.92,8,12.31,2.67,3.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,45.91
164,489,RICARDO MEADOR,Okayama,Japan,2005-08-15,2005-08-21,39.93,7,12.31,2.67,3.24,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,45.91
164,146,JAMIE RICE,Sterling Heights,United States,2005-08-15,2005-08-21,38.92,8,9.64,3.0,4.04,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,45.91
164,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-07-04,2005-07-10,36.94,6,5.22,2.75,7.07,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,45.91
164,146,JAMIE RICE,Sterling Heights,United States,2005-08-14,2005-08-20,35.93,7,9.64,3.0,3.73,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,45.91
164,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-07-03,2005-07-09,28.95,5,5.22,2.75,5.54,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,45.91
165,453,CALVIN MARTEL,Maracabo,Venezuela,2005-08-17,2005-08-23,45.9,10,10.97,2.67,4.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,45.9
165,453,CALVIN MARTEL,Maracabo,Venezuela,2005-08-16,2005-08-22,40.91,9,10.97,2.67,3.73,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,45.9
165,453,CALVIN MARTEL,Maracabo,Venezuela,2005-08-15,2005-08-21,39.92,8,10.97,2.67,3.64,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,45.9
166,349,JOE GILLILAND,Imus,Philippines,2005-07-27,2005-08-02,45.9,10,10.97,3.0,4.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,45.9
167,416,JEFFERY PINSON,Dadu,Pakistan,2005-07-27,2005-08-02,45.89,11,11.64,3.0,3.94,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,45.89
168,368,HARRY ARCE,Najafabad,Iran,2005-08-17,2005-08-23,45.89,11,14.96,3.67,3.07,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,45.89
169,470,GORDON ALLARD,Hodeida,Yemen,2005-07-06,2005-07-12,44.91,9,5.98,2.5,7.52,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,44.91
169,470,GORDON ALLARD,Hodeida,Yemen,2005-07-05,2005-07-11,39.92,8,5.98,2.5,6.68,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,44.91
169,470,GORDON ALLARD,Hodeida,Yemen,2005-07-03,2005-07-09,32.94,6,5.98,2.5,5.51,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,44.91
169,470,GORDON ALLARD,Hodeida,Yemen,2005-07-02,2005-07-08,27.95,5,5.98,2.5,4.68,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,44.91
170,11,LISA ANDERSON,Sagamihara,Japan,2005-07-27,2005-08-02,44.91,9,14.3,3.0,3.14,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,44.91
171,225,ARLENE HARVEY,Ambattur,India,2005-07-06,2005-07-12,44.9,10,7.99,1.0,5.62,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,44.9
171,225,ARLENE HARVEY,Ambattur,India,2005-07-05,2005-07-11,37.92,8,7.99,1.0,4.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,44.9
171,225,ARLENE HARVEY,Ambattur,India,2005-07-03,2005-07-09,28.95,5,7.99,1.0,3.62,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,44.9
172,445,MICHEAL FORMAN,Escobar,Argentina,2005-07-27,2005-08-02,44.9,10,4.3,3.0,10.43,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,44.9
172,445,MICHEAL FORMAN,Escobar,Argentina,2005-07-26,2005-08-01,26.92,8,4.3,3.0,6.26,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,44.9
172,445,MICHEAL FORMAN,Escobar,Argentina,2005-07-25,2005-07-31,23.94,6,4.3,3.0,5.56,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,44.9
173,328,JEFFREY SPEAR,Ciparay,Indonesia,2005-07-27,2005-08-02,22.94,6,4.99,1.0,4.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,44.89
173,328,JEFFREY SPEAR,Ciparay,Indonesia,2005-06-15,2005-06-21,21.95,5,2.99,1.0,7.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,44.89
173,328,JEFFREY SPEAR,Ciparay,Indonesia,2005-07-25,2005-07-31,19.95,5,4.99,1.0,4.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,44.89
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-07-27,2005-08-02,31.92,8,5.98,2.0,5.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,44.86
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-07-26,2005-08-01,23.93,7,5.98,2.0,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,44.86
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-07-25,2005-07-31,18.94,6,5.98,2.0,3.17,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,44.86
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-07-24,2005-07-30,17.95,5,5.98,2.0,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,44.86
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-06-15,2005-06-21,12.94,6,2.49,1.5,5.21,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,44.86
174,76,IRENE PRICE,Pavlodar,Kazakstan,2005-06-14,2005-06-20,11.95,5,2.49,1.5,4.81,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,44.86
175,63,ASHLEY RICHARDSON,Lincoln,United States,2005-07-06,2005-07-12,43.93,7,0.99,1.0,44.37,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,43.93
175,63,ASHLEY RICHARDSON,Lincoln,United States,2005-07-04,2005-07-10,30.95,5,0.99,1.0,31.26,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,43.93
176,377,HOWARD FORTNER,Kermanshah,Iran,2005-07-27,2005-08-02,43.91,9,7.63,3.33,5.75,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,43.91
176,443,FRANCISCO SKIDMORE,So Leopoldo,Brazil,2005-07-27,2005-08-02,43.91,9,11.48,2.0,3.82,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,43.91
176,552,HUGH WALDROP,Haining,China,2005-07-27,2005-08-02,43.91,9,13.98,2.0,3.14,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,43.91
176,377,HOWARD FORTNER,Kermanshah,Iran,2005-07-26,2005-08-01,40.92,8,7.63,3.33,5.36,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,43.91
176,443,FRANCISCO SKIDMORE,So Leopoldo,Brazil,2005-07-26,2005-08-01,38.92,8,11.48,2.0,3.39,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,43.91
176,443,FRANCISCO SKIDMORE,So Leopoldo,Brazil,2005-07-25,2005-07-31,37.93,7,11.48,2.0,3.3,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,43.91
176,377,HOWARD FORTNER,Kermanshah,Iran,2005-07-25,2005-07-31,27.94,6,7.63,3.33,3.66,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,43.91
177,262,PATSY DAVIDSON,Portoviejo,Ecuador,2005-08-17,2005-08-23,43.9,10,10.31,2.33,4.26,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,43.9
177,366,BRANDON HUEY,Balikesir,Turkey,2005-07-06,2005-07-12,43.9,10,2.49,1.5,17.67,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,43.9
177,469,WESLEY BULL,Ourense (Orense),Spain,2005-07-06,2005-07-12,43.9,10,5.99,1.5,7.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,43.9
177,564,BOB PFEIFFER,Xintai,China,2005-07-26,2005-08-01,43.9,10,3.98,2.0,11.03,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,43.9
177,469,WESLEY BULL,Ourense (Orense),Spain,2005-07-05,2005-07-11,38.91,9,5.99,1.5,6.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,43.9
177,564,BOB PFEIFFER,Xintai,China,2005-07-25,2005-07-31,33.93,7,3.98,2.0,8.53,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,43.9
177,469,WESLEY BULL,Ourense (Orense),Spain,2005-07-04,2005-07-10,32.93,7,5.99,1.5,5.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,43.9
177,366,BRANDON HUEY,Balikesir,Turkey,2005-07-05,2005-07-11,29.93,7,2.49,1.5,12.04,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,43.9
177,469,WESLEY BULL,Ourense (Orense),Spain,2005-07-03,2005-07-09,25.94,6,5.99,1.5,4.33,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,43.9
177,564,BOB PFEIFFER,Xintai,China,2005-07-24,2005-07-30,23.95,5,3.98,2.0,6.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,43.9
177,366,BRANDON HUEY,Balikesir,Turkey,2005-07-03,2005-07-09,17.95,5,2.49,1.5,7.22,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,43.9
178,379,CARLOS COUGHLIN,Bhavnagar,India,2005-08-17,2005-08-23,43.89,11,9.65,2.0,4.55,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,43.89
178,379,CARLOS COUGHLIN,Bhavnagar,India,2005-08-16,2005-08-22,34.91,9,9.65,2.0,3.62,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,43.89
179,280,TRACEY BARRETT,Owo,Nigeria,2005-07-27,2005-08-02,43.89,11,5.49,1.5,8.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,43.89
179,280,TRACEY BARRETT,Owo,Nigeria,2005-07-26,2005-08-01,38.9,10,5.49,1.5,7.09,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,43.89
179,280,TRACEY BARRETT,Owo,Nigeria,2005-07-24,2005-07-30,28.91,9,5.49,1.5,5.27,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,43.89
179,280,TRACEY BARRETT,Owo,Nigeria,2005-07-23,2005-07-29,26.93,7,5.49,1.5,4.91,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,43.89
180,176,JUNE CARROLL,Skikda,Algeria,2005-06-14,2005-06-20,42.92,8,11.22,3.0,3.83,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,42.92
180,536,FERNANDO CHURCHILL,Tonghae,South Korea,2005-07-27,2005-08-02,42.92,8,9.17,3.0,4.68,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,42.92
180,578,WILLARD LUMPKIN,Carmen,Mexico,2005-07-27,2005-08-02,42.92,8,13.47,3.5,3.19,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,42.92
180,176,JUNE CARROLL,Skikda,Algeria,2005-06-12,2005-06-18,37.93,7,11.22,3.0,3.38,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,42.92
180,536,FERNANDO CHURCHILL,Tonghae,South Korea,2005-07-25,2005-07-31,35.93,7,9.17,3.0,3.92,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,42.92
181,436,TROY QUIGLEY,Vancouver,Canada,2005-07-27,2005-08-02,42.92,8,11.29,4.33,3.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,42.92
181,436,TROY QUIGLEY,Vancouver,Canada,2005-07-26,2005-08-01,41.93,7,11.29,4.33,3.71,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,42.92
181,436,TROY QUIGLEY,Vancouver,Canada,2005-07-25,2005-07-31,37.94,6,11.29,4.33,3.36,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,42.92
182,163,CATHY SPENCER,Kakamigahara,Japan,2005-08-17,2005-08-23,42.91,9,12.21,4.25,3.52,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,42.91
183,93,PHYLLIS FOSTER,Zalantun,China,2005-08-17,2005-08-23,42.89,11,5.65,2.0,7.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,42.89
183,93,PHYLLIS FOSTER,Zalantun,China,2005-08-16,2005-08-22,36.92,8,5.65,2.0,6.54,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,42.89
183,93,PHYLLIS FOSTER,Zalantun,China,2005-08-15,2005-08-21,30.93,7,5.65,2.0,5.48,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,42.89
183,93,PHYLLIS FOSTER,Zalantun,China,2005-08-14,2005-08-20,24.95,5,5.65,2.0,4.42,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,42.89
184,271,PENNY NEAL,Kumbakonam,India,2005-07-27,2005-08-02,29.93,7,7.47,3.0,4.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,42.88
184,271,PENNY NEAL,Kumbakonam,India,2005-07-26,2005-08-01,26.94,6,7.47,3.0,3.61,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,42.88
184,271,PENNY NEAL,Kumbakonam,India,2005-07-05,2005-07-11,12.95,5,2.99,1.0,4.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,42.88
185,23,SARAH LEWIS,Liepaja,Latvia,2005-07-27,2005-08-02,41.92,8,13.71,4.0,3.06,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,41.92
185,286,VELMA LUCAS,Effon-Alaiye,Nigeria,2005-07-06,2005-07-12,41.92,8,11.49,1.5,3.65,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,41.92
185,449,OSCAR AQUINO,Sirjan,Iran,2005-07-26,2005-08-01,41.92,8,13.64,3.0,3.07,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,41.92
185,286,VELMA LUCAS,Effon-Alaiye,Nigeria,2005-07-04,2005-07-10,38.93,7,11.49,1.5,3.39,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,41.92
186,189,LORETTA CARPENTER,Oshawa,Canada,2005-07-27,2005-08-02,41.92,8,8.64,3.0,4.85,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,41.92
186,189,LORETTA CARPENTER,Oshawa,Canada,2005-07-26,2005-08-01,34.93,7,8.64,3.0,4.04,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,41.92
187,526,KARL SEAL,Cape Coral,United States,2005-06-15,2005-06-21,41.91,9,11.48,2.5,3.65,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,41.91
187,526,KARL SEAL,Cape Coral,United States,2005-06-14,2005-06-20,34.92,8,11.48,2.5,3.04,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,41.91
188,584,SALVADOR TEEL,Banjul,Gambia,2005-07-27,2005-08-02,41.9,10,9.23,2.5,4.54,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,41.9
189,581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-07-04,2005-07-10,41.9,10,11.97,3.0,3.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,41.9
190,99,EMILY DIAZ,Kimchon,South Korea,2005-07-06,2005-07-12,41.89,11,6.49,1.5,6.46,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,41.89
190,99,EMILY DIAZ,Kimchon,South Korea,2005-07-05,2005-07-11,36.9,10,6.49,1.5,5.69,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,41.89
190,99,EMILY DIAZ,Kimchon,South Korea,2005-07-04,2005-07-10,29.92,8,6.49,1.5,4.61,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,41.89
190,99,EMILY DIAZ,Kimchon,South Korea,2005-07-03,2005-07-09,26.93,7,6.49,1.5,4.15,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,41.89
190,99,EMILY DIAZ,Kimchon,South Korea,2005-07-02,2005-07-08,23.94,6,6.49,1.5,3.69,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,41.89
191,346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-07-06,2005-07-12,40.93,7,8.98,2.0,4.56,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,40.93
191,565,JAIME NETTLES,Hunuco,Peru,2005-07-27,2005-08-02,40.93,7,9.96,4.0,4.11,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,40.93
191,346,ARTHUR SIMPKINS,Maikop,Russian Federation,2005-07-05,2005-07-11,31.94,6,8.98,2.0,3.56,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,40.93
192,238,NELLIE GARRETT,Shimoga,India,2005-07-26,2005-08-01,40.93,7,5.31,2.0,7.7,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,40.93
192,238,NELLIE GARRETT,Shimoga,India,2005-07-25,2005-07-31,34.94,6,5.31,2.0,6.58,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,40.93
192,238,NELLIE GARRETT,Shimoga,India,2005-07-24,2005-07-30,26.95,5,5.31,2.0,5.07,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,40.93
193,595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-06,2005-07-12,40.92,8,3.99,1.0,10.26,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,40.92
193,595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-05,2005-07-11,33.93,7,3.99,1.0,8.5,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,40.92
193,595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-04,2005-07-10,26.94,6,3.99,1.0,6.75,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,40.92
194,519,RON DELUCA,Isesaki,Japan,2005-07-26,2005-08-01,40.92,8,9.56,4.0,4.28,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,40.92
194,519,RON DELUCA,Isesaki,Japan,2005-07-25,2005-07-31,35.93,7,9.56,4.0,3.76,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,40.92
195,365,BRUCE SCHWARZ,Okinawa,Japan,2005-07-26,2005-08-01,40.91,9,4.49,1.5,9.12,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,40.91
195,365,BRUCE SCHWARZ,Okinawa,Japan,2005-07-25,2005-07-31,37.92,8,4.49,1.5,8.45,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,40.91
195,365,BRUCE SCHWARZ,Okinawa,Japan,2005-07-24,2005-07-30,34.93,7,4.49,1.5,7.79,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,40.91
195,365,BRUCE SCHWARZ,Okinawa,Japan,2005-07-23,2005-07-29,26.95,5,4.49,1.5,6.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,40.91
196,409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-06,2005-07-12,40.91,9,10.49,1.5,3.9,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,40.91
196,409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-05,2005-07-11,37.92,8,10.49,1.5,3.62,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,40.91
196,409,RODNEY MOELLER,Deba Habe,Nigeria,2005-07-04,2005-07-10,32.93,7,10.49,1.5,3.14,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,40.91
197,573,BYRON BOX,Zhezqazghan,Kazakstan,2005-07-06,2005-07-12,40.9,10,12.48,2.5,3.28,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,40.9
198,35,VIRGINIA GREEN,Toulouse,France,2005-07-06,2005-07-12,40.89,11,9.16,3.6,4.46,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,40.89
198,35,VIRGINIA GREEN,Toulouse,France,2005-07-05,2005-07-11,30.91,9,9.16,3.6,3.37,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,40.89
198,250,JO FOWLER,Oyo,Nigeria,2005-08-16,2005-08-22,24.94,6,5.31,2.0,4.69,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,40.89
198,250,JO FOWLER,Oyo,Nigeria,2005-07-05,2005-07-11,15.95,5,4.99,1.0,3.2,Mike Hillyer (#1),store #1,5,40.89
199,50,DIANE COLLINS,Omdurman,Sudan,2005-07-06,2005-07-12,39.93,7,7.64,2.33,5.22,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,39.93
